epoch,mol_id,docking_score,smiles,canonical_smiles,pic50,solubility
700,mol153,-12.86,Cc1ccccc1-c1cccc(C(=O)Nc2cccc(Oc3ccccc3C(N)=O)c2)c1,Cc1ccccc1-c1cccc(C(=O)Nc2cccc(Oc3ccccc3C(N)=O)c2)c1,6.0406213,-7.035033
690,mol344,-12.86,Cc1ccccc1-c1ccc(C(=O)Nc2ccc(C(=O)NC(C)(C)C)cc2)cc1,Cc1ccccc1-c1ccc(C(=O)Nc2ccc(C(=O)NC(C)(C)C)cc2)cc1,6.5052867,-6.2410793
740,mol248,-12.86,Cc1cccc(CNC(=O)c2ccc(C(=O)Nc3cccc(-c4ccccn4)c3)c3ccccc23)c1,Cc1cccc(CNC(=O)c2ccc(C(=O)Nc3cccc(-c4ccccn4)c3)c3ccccc23)c1,5.5927963,-6.503061
860,mol299,-12.86,COc1ccccc1Nc1ncc(-c2ccc(C(=O)Nc3ccccc3NC(=O)c3ccc4ccccc4n3)cc2)o1,COc1ccccc1Nc1ncc(-c2ccc(C(=O)Nc3ccccc3NC(=O)c3ccc4ccccc4n3)cc2)o1,6.0234857,-7.2430134
270,mol385,-12.86,Cc1ccc(Nc2cccc(C(=O)O)c2)cc1NC(=O)c1ccc(C(=O)NC(c2ccccc2)c2ccccc2)cc1,Cc1ccc(Nc2cccc(C(=O)O)c2)cc1NC(=O)c1ccc(C(=O)NC(c2ccccc2)c2ccccc2)cc1,6.54343,-5.692331
950,mol178,-12.86,CNC(=O)c1ccc(Nc2ncc(-c3cccc(C(=O)Nc4cccc(C(=O)O)c4)c3)s2)cc1,CNC(=O)c1ccc(Nc2ncc(-c3cccc(C(=O)Nc4cccc(C(=O)O)c4)c3)s2)cc1,6.3917136,-6.0167418
300,mol16,-12.86,Cc1cc(Oc2ccc(Nc3nc4ccc(C(C)(C)C)cc4o3)cc2)ccc1NC(=O)c1cccc(C(=O)O)c1,Cc1cc(Oc2ccc(Nc3nc4ccc(C(C)(C)C)cc4o3)cc2)ccc1NC(=O)c1cccc(C(=O)O)c1,6.8173265,-6.4952927
140,mol147,-12.86,COc1ccc(-c2cc(C#N)cc(-c3cccc(C(=O)Nc4cccc(C(=O)NCc5ccccc5)c4)c3)c2)cc1OCc1ncc[nH]1,COc1ccc(-c2cc(C#N)cc(-c3cccc(C(=O)Nc4cccc(C(=O)NCc5ccccc5)c4)c3)c2)cc1OCc1ncc[nH]1,6.2082214,-7.2724943
610,mol331,-12.86,CCOc1cc(=O)n(C)cc1-c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C(N)N)cc3)cc2F)cc1,CCOc1cc(=O)n(C)cc1-c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C(N)N)cc3)cc2F)cc1,6.0661483,-6.042151
940,mol347,-12.86,C[C@H](Oc1ccc(-c2cnc3cnc(Nc4cccc(C(=O)NCc5ccccc5)c4)cc3n2)cc1)C(=O)NO,C[C@H](Oc1ccc(-c2cnc3cnc(Nc4cccc(C(=O)NCc5ccccc5)c4)cc3n2)cc1)C(=O)NO,6.520495,-6.218494
530,mol329,-12.86,Cc1ccc(C(=O)Nc2cccs2)cc1Nc1ncnn2cc(C(=O)Nc3cccc(C(=O)NCc4ccccc4)c3)cc12,Cc1ccc(C(=O)Nc2cccs2)cc1Nc1ncnn2cc(C(=O)Nc3cccc(C(=O)NCc4ccccc4)c3)cc12,6.608247,-6.752057
720,mol403,-12.86,CC(=O)Nc1ccc(NC(=O)c2ccc(NC(=O)c3sc4ccccc4c3O)cc2)cc1C(=O)O,CC(=O)Nc1ccc(NC(=O)c2ccc(NC(=O)c3sc4ccccc4c3O)cc2)cc1C(=O)O,6.3938837,-5.8746653
710,mol66,-12.86,Cc1ccccc1CC(=O)Nc1cccc(C(=O)NCc2cccc(OCc3ccc4ncccc4c3)c2)c1,Cc1ccccc1CC(=O)Nc1cccc(C(=O)NCc2cccc(OCc3ccc4ncccc4c3)c2)c1,5.6480193,-6.7363667
880,mol75,-12.86,c1ccc(-c2ccc(CNc3cc(-c4ccccc4)nc4[nH]ccc34)cc2)cc1,c1ccc(-c2ccc(CNc3cc(-c4ccccc4)nc4[nH]ccc34)cc2)cc1,5.77779,-6.5423
710,mol429,-12.86,Cc1ccc(Oc2cccc(NC(=O)c3ccc4ccccc4n3)c2)cc1C(=O)O,Cc1ccc(Oc2cccc(NC(=O)c3ccc4ccccc4n3)c2)cc1C(=O)O,6.6195574,-6.036289
130,mol424,-12.86,Cc1cc(OCc2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2)cc(-c2csc(Nc3ccncc3)n2)c1C,Cc1cc(OCc2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2)cc(-c2csc(Nc3ccncc3)n2)c1C,6.3862634,-6.865198
900,mol407,-12.86,COc1ccc(-c2nc(-c3ccc(Oc4ccccc4)cc3C(F)(F)F)no2)cc1F,COc1ccc(-c2nc(-c3ccc(Oc4ccccc4)cc3C(F)(F)F)no2)cc1F,6.38371,-7.03001
860,mol231,-12.86,CC(C)n1ccnc1-c1ccc2c(c1)CC[C@H]2[N@@H+](C)C(=O)c1ccc(NC(=O)c2ccc(C(=O)O)cc2)cc1,CC(C)n1ccnc1-c1ccc2c(c1)CC[C@H]2[N@@H+](C)C(=O)c1ccc(NC(=O)c2ccc(C(=O)O)cc2)cc1,6.776752,-4.7193294
180,mol332,-12.86,Cc1ccc(-c2ccc(Nc3cccc(C(=O)NCc4ccc(Cl)c(C(=O)N5CCOCC5)c4)c3)o2)cc1,Cc1ccc(-c2ccc(Nc3cccc(C(=O)NCc4ccc(Cl)c(C(=O)N5CCOCC5)c4)c3)o2)cc1,6.5547833,-6.160966
680,mol406,-12.86,Cc1ccccc1-c1cccc(Cc2c[nH]c3ccc(-c4nccs4)cc23)c1,Cc1ccccc1-c1cccc(Cc2c[nH]c3ccc(-c4nccs4)cc23)c1,6.3132653,-6.693781
390,mol416,-12.86,NC(=O)Nc1ccc(Nc2cccc(-c3c(N)ccc4ccccc34)c2)cc1,NC(=O)Nc1ccc(Nc2cccc(-c3c(N)ccc4ccccc34)c2)cc1,6.0549893,-6.10587
350,mol202,-12.86,Cc1cc(Nc2cccc(S(=O)(=O)Nc3ccc(C(=O)NC(C)C)cc3)c2)cc(C(=O)N2CCS(=O)(=O)CC2)c1,Cc1cc(Nc2cccc(S(=O)(=O)Nc3ccc(C(=O)NC(C)C)cc3)c2)cc(C(=O)N2CCS(=O)(=O)CC2)c1,6.6590085,-4.422148
760,mol248,-12.86,Cc1ccccc1C(=O)Nc1ccc(C(=O)c2ccc3ccccc3c2)cc1,Cc1ccccc1C(=O)Nc1ccc(C(=O)c2ccc3ccccc3c2)cc1,6.2056975,-6.6454453
760,mol354,-12.85,Cc1ccc(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)cc1Oc1ccnc(Nc2ccc(C(=O)O)cc2)n1,Cc1ccc(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)cc1Oc1ccnc(Nc2ccc(C(=O)O)cc2)n1,6.3856115,-6.466426
430,mol197,-12.85,Cc1cc(Nc2cc(C(F)(F)F)ccc2NC(=O)c2ccc(C(=O)NCCNc3ccnc4ccc(Cl)cc34)cc2)ccn1,Cc1cc(Nc2cc(C(F)(F)F)ccc2NC(=O)c2ccc(C(=O)NCCNc3ccnc4ccc(Cl)cc34)cc2)ccn1,6.513586,-6.2582474
460,mol272,-12.85,Cc1cc(Nc2ccc(C(=O)c3cccc(C(=O)NCc4ccncc4)c3)cc2C(=O)O)ccc1N1C(=O)CCC1=O,Cc1cc(Nc2ccc(C(=O)c3cccc(C(=O)NCc4ccncc4)c3)cc2C(=O)O)ccc1N1C(=O)CCC1=O,6.79065,-5.85975
950,mol228,-12.85,CN(c1cccc(CNC(=O)c2ccc(C#N)cc2)c1)c1ccc2c(c1)CCC[C@H]2CSc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1,CN(c1cccc(CNC(=O)c2ccc(C#N)cc2)c1)c1ccc2c(c1)CCC[C@H]2CSc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1,6.283963,-6.6825767
640,mol230,-12.85,Cc1ccc(C(=O)Nc2ccc(Nc3ccnc4ccc(NC(=O)c5ccccc5)cc34)cc2)cc1,Cc1ccc(C(=O)Nc2ccc(Nc3ccnc4ccc(NC(=O)c5ccccc5)cc34)cc2)cc1,6.098308,-6.5230517
300,mol172,-12.85,Cc1ccc(NC(=O)c2ccc(F)c(C(=O)Nc3ccc(Oc4ncccc4C(F)(F)F)cc3)c2)cc1,Cc1ccc(NC(=O)c2ccc(F)c(C(=O)Nc3ccc(Oc4ncccc4C(F)(F)F)cc3)c2)cc1,6.061713,-7.2515726
770,mol416,-12.85,Cc1ccc(NC(=O)c2ccc(NC(=O)c3cc4ccccc4o3)cc2)cc1C(=O)NCC[C@H]1CCCCN1C(=O)CCNC(=O)c1ccncc1,Cc1ccc(NC(=O)c2ccc(NC(=O)c3cc4ccccc4o3)cc2)cc1C(=O)NCC[C@H]1CCCCN1C(=O)CCNC(=O)c1ccncc1,7.4096317,-6.0942144
460,mol46,-12.85,Cc1cc(NC(=O)Nc2ccc(Cl)cc2)cc(NS(=O)(=O)c2ccc(OCc3ccc4ccccc4n3)cc2)c1,Cc1cc(NC(=O)Nc2ccc(Cl)cc2)cc(NS(=O)(=O)c2ccc(OCc3ccc4ccccc4n3)cc2)c1,6.290292,-6.88837
850,mol366,-12.85,Cc1ccc(C(=O)Nc2ccc(S(O)(O)O)c3ccccc23)cc1NC(=O)c1ccc(NCc2ccccc2)cc1,Cc1ccc(C(=O)Nc2ccc(S(O)(O)O)c3ccccc23)cc1NC(=O)c1ccc(NCc2ccccc2)cc1,6.112442,-5.94917
340,mol134,-12.85,Cc1ccc(-c2cc(Nc3cccc(C(=O)Nc4ccccc4C(F)(F)F)c3)ncn2)cn1,Cc1ccc(-c2cc(Nc3cccc(C(=O)Nc4ccccc4C(F)(F)F)c3)ncn2)cn1,6.2561893,-6.4190836
870,mol241,-12.85,Cc1ccc(C(=O)Nc2ccc(-c3cc4ccccc4oc3=O)cc2)cc1,Cc1ccc(C(=O)Nc2ccc(-c3cc4ccccc4oc3=O)cc2)cc1,6.142785,-6.556897
760,mol200,-12.85,COc1cccc(-c2nc(C(=O)Nc3cccc(OCc4ccccc4)c3)c(-c3nc4ccccc4[nH]3)s2)c1,COc1cccc(-c2nc(C(=O)Nc3cccc(OCc4ccccc4)c3)c(-c3nc4ccccc4[nH]3)s2)c1,5.910037,-7.4550753
870,mol349,-12.85,NC(=O)c1cc(NCc2cccc(-c3cccc(CNC[C@H](O)c4ccccc4)c3)c2)cc(NS(=O)(=O)c2cccc(N)c2)c1,NC(=O)c1cc(NCc2cccc(-c3cccc(CNC[C@H](O)c4ccccc4)c3)c2)cc(NS(=O)(=O)c2cccc(N)c2)c1,6.1967134,-5.034626
950,mol240,-12.85,O[C@@H]1CO[C@H](Oc2ccc(-c3ccc4nc(-c5ccccc5)ccc4c3)cc2)C1,O[C@@H]1CO[C@H](Oc2ccc(-c3ccc4nc(-c5ccccc5)ccc4c3)cc2)C1,6.183716,-6.48635
870,mol375,-12.85,COc1cccc(-c2ccc(C(=O)Nc3ccc4ccccc4c3)cc2)c1,COc1cccc(-c2ccc(C(=O)Nc3ccc4ccccc4c3)cc2)c1,5.5175486,-6.5432425
570,mol436,-12.85,Cc1ccc(C(=O)Nc2cccc(C(=O)NCc3ccccc3C(=O)O)c2)cc1NC(=O)c1cccc(S(N)(=O)=O)c1,Cc1ccc(C(=O)Nc2cccc(C(=O)NCc3ccccc3C(=O)O)c2)cc1NC(=O)c1cccc(S(N)(=O)=O)c1,6.7616405,-4.9659486
240,mol136,-12.85,CN(C)C(=O)C1=C[C@H](c2ccc(OC(F)F)c(F)c2)C[C@H](c2cccc(NS(=O)(=O)c3cccc4ccccc34)c2)C1,CN(C)C(=O)C1=C[C@H](c2ccc(OC(F)F)c(F)c2)C[C@H](c2cccc(NS(=O)(=O)c3cccc4ccccc34)c2)C1,6.6742907,-6.8688865
360,mol69,-12.85,Cc1cnc(Nc2cccc(C(=O)Nc3ccc(NC(=O)Nc4ccccc4)cc3)c2)c2cn[nH]c12,Cc1cnc(Nc2cccc(C(=O)Nc3ccc(NC(=O)Nc4ccccc4)cc3)c2)c2cn[nH]c12,6.5522094,-6.4761453
940,mol424,-12.85,C[C@@H](Oc1ccc(-c2ccc(C(=O)NO)nc2)cc1)C(=O)NCc1ccc(S(N)(=O)=O)cc1,C[C@@H](Oc1ccc(-c2ccc(C(=O)NO)nc2)cc1)C(=O)NCc1ccc(S(N)(=O)=O)cc1,6.736637,-4.230289
110,mol374,-12.85,Cc1cn(-c2cccc(C(=O)Nc3ccc(C(=O)Nc4cc(F)cc(F)c4)c(C(F)(F)F)c3)c2)cn1,Cc1cn(-c2cccc(C(=O)Nc3ccc(C(=O)Nc4cc(F)cc(F)c4)c(C(F)(F)F)c3)c2)cn1,6.2268066,-6.257464
670,mol83,-12.85,CC(=O)Nc1ccc(-c2cccc(Oc3ccnc4cc(Cl)ccc34)c2)cc1,CC(=O)Nc1ccc(-c2cccc(Oc3ccnc4cc(Cl)ccc34)c2)cc1,6.1805115,-7.023714
190,mol386,-12.85,Cc1cc(NCc2cc(-c3cccc(C(F)(F)F)c3)no2)ccc1-c1ccc(C#N)c(C(F)(F)F)c1,Cc1cc(NCc2cc(-c3cccc(C(F)(F)F)c3)no2)ccc1-c1ccc(C#N)c(C(F)(F)F)c1,6.534052,-7.0795827
990,mol381,-12.85,C[C@H](Nc1ccc(C(=O)O)c(Oc2cccc(-c3cccc4ccccc34)c2)n1)c1ccccc1,C[C@H](Nc1ccc(C(=O)O)c(Oc2cccc(-c3cccc4ccccc34)c2)n1)c1ccccc1,6.263156,-6.1707125
480,mol376,-12.85,Nc1ccc(C(=O)Nc2cccc(-c3cn4ccnc4c(Nc4cccc(C(F)(F)F)c4)n3)c2)cc1,Nc1ccc(C(=O)Nc2cccc(-c3cn4ccnc4c(Nc4cccc(C(F)(F)F)c4)n3)c2)cc1,6.114921,-6.8236055
80,mol62,-12.85,Cc1cccc(CNC(=O)c2nc3nc(N)c([C@H](C(=O)Nc4cccc(C(=O)O)c4)c4ccc(Cl)cc4)cc3[nH]2)c1,Cc1cccc(CNC(=O)c2nc3nc(N)c([C@H](C(=O)Nc4cccc(C(=O)O)c4)c4ccc(Cl)cc4)cc3[nH]2)c1,7.062014,-5.6338696
900,mol53,-12.85,C[C@H](Oc1cc(F)cc(-c2ccc(C(=O)O)cc2)c1)C(=O)Nc1ccc(OCc2ccccc2)cc1,C[C@H](Oc1cc(F)cc(-c2ccc(C(=O)O)cc2)c1)C(=O)Nc1ccc(OCc2ccccc2)cc1,6.26731,-6.8726954
500,mol384,-12.85,CC(C)c1ccc(-c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)cc1,CC(C)c1ccc(-c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)cc1,6.084386,-6.8186307
930,mol187,-12.85,COc1ccc(-c2ccc(C(=O)Nc3cc4cc(C)ccc4nc3O)cc2)cc1,COc1ccc(-c2ccc(C(=O)Nc3cc4cc(C)ccc4nc3O)cc2)cc1,5.813215,-6.8526177
940,mol350,-12.85,Cc1ccc(-n2ncc(-c3ccc(NC(=O)[C@H]4CCc5ccccc5C4)cc3)n2)cc1,Cc1ccc(-n2ncc(-c3ccc(NC(=O)[C@H]4CCc5ccccc5C4)cc3)n2)cc1,6.145536,-5.9121656
340,mol367,-12.85,Nc1nccc2cc3cccc(C(=O)NCCNC(=O)Nc4ccc(Oc5ccccc5)cc4)c3cc12,Nc1nccc2cc3cccc(C(=O)NCCNC(=O)Nc4ccc(Oc5ccccc5)cc4)c3cc12,6.278077,-6.146185
560,mol275,-12.84,Cc1ccc(NC(=O)c2ccccc2OCc2cccc(C(=O)O)c2)cc1NC(=O)c1ccc2ccccc2c1,Cc1ccc(NC(=O)c2ccccc2OCc2cccc(C(=O)O)c2)cc1NC(=O)c1ccc2ccccc2c1,6.4802284,-6.8128567
70,mol498,-12.84,c1ccc(-c2cccc(-c3cccc(CNc4ccnc5ccccc45)c3)c2)cc1,c1ccc(-c2cccc(-c3cccc(CNc4ccnc5ccccc45)c3)c2)cc1,5.769742,-6.460682
510,mol6,-12.84,Nc1ccc(-c2cccc(Nc3nccc(-c4ccccc4)n3)c2)cc1,Nc1ccc(-c2cccc(Nc3nccc(-c4ccccc4)n3)c2)cc1,5.9616337,-5.87106
610,mol464,-12.84,Cc1ccc(NC(=O)c2cccc(Oc3ccccc3)c2)cc1NC(=O)c1ccc(-c2ccc(Cl)cc2)cc1,Cc1ccc(NC(=O)c2cccc(Oc3ccccc3)c2)cc1NC(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.015317,-7.3382173
440,mol475,-12.84,Nc1cc(NC(=O)c2ccc(C(=O)O)cc2)ccc1Nc1nc(Nc2cccc(S(N)(=O)=O)c2)ncc1C(F)(F)F,Nc1cc(NC(=O)c2ccc(C(=O)O)cc2)ccc1Nc1nc(Nc2cccc(S(N)(=O)=O)c2)ncc1C(F)(F)F,6.831969,-4.830066
770,mol286,-12.84,Cc1ccc(C(=O)N2CCC(Nc3ncnc4ccccc34)CC2)cc1C(F)(F)F,Cc1ccc(C(=O)N2CCC(Nc3ncnc4ccccc34)CC2)cc1C(F)(F)F,6.9400554,-4.7447686
990,mol263,-12.84,Cc1cccc(-c2nnc(-c3cccc(-c4ccccc4)c3)o2)c1,Cc1cccc(-c2nnc(-c3cccc(-c4ccccc4)c3)o2)c1,5.9678936,-6.3445964
670,mol408,-12.84,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1NC(=O)c1cnc(Nc2cccc(-c3ccncc3)c2)cn1,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1NC(=O)c1cnc(Nc2cccc(-c3ccncc3)c2)cn1,6.4170976,-6.867216
500,mol169,-12.84,Cc1ccc(C(=O)Nc2ccc(Oc3ncnc4ccccc34)cc2)cc1C,Cc1ccc(C(=O)Nc2ccc(Oc3ncnc4ccccc34)cc2)cc1C,6.855834,-6.6842985
590,mol77,-12.84,Cc1cccc(Cc2cc(N3CCC[C@H](Cc4ccccc4)C3)ncn2)c1,Cc1cccc(Cc2cc(N3CCC[C@H](Cc4ccccc4)C3)ncn2)c1,6.2935767,-5.278938
80,mol311,-12.84,Cc1ncc(-c2ccc(C(=O)NCc3cccc(C(N)=O)c3)cc2)cc1-c1ccc(S(=O)(=O)c2ccccc2)cc1,Cc1ncc(-c2ccc(C(=O)NCc3cccc(C(N)=O)c3)cc2)cc1-c1ccc(S(=O)(=O)c2ccccc2)cc1,5.998114,-6.0760717
910,mol127,-12.84,Cc1oc2ccc(O)cc2c(=O)c1Cc1ccc(Oc2ccc(Nc3cccc(C(=O)O)c3)cc2)cc1,Cc1oc2ccc(O)cc2c(=O)c1Cc1ccc(Oc2ccc(Nc3cccc(C(=O)O)c3)cc2)cc1,6.3521876,-6.561263
880,mol380,-12.84,Cc1c(-c2ccc(C(=O)O)cc2)ccc(-c2ccc(N)c(C(=O)O)c2)c1O,Cc1c(-c2ccc(C(=O)O)cc2)ccc(-c2ccc(N)c(C(=O)O)c2)c1O,6.4500165,-4.6122656
420,mol119,-12.84,Cc1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1NC(=O)c1ccc(NC(=O)c2cccnc2)cc1,Cc1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1NC(=O)c1ccc(NC(=O)c2cccnc2)cc1,6.5585556,-6.0097623
300,mol491,-12.84,Cc1ccc(C(=O)CSc2nc3nc(N)c(C(N)=O)c(Cc4cccc(C(=O)Nc5ccccc5C(F)(F)F)c4)n3n2)cc1,Cc1ccc(C(=O)CSc2nc3nc(N)c(C(N)=O)c(Cc4cccc(C(=O)Nc5ccccc5C(F)(F)F)c4)n3n2)cc1,6.551916,-6.2267547
90,mol207,-12.84,Cc1cccc(-c2ccc(C[C@@H](Nc3cccc4ccccc34)C(=O)O)cc2)c1,Cc1cccc(-c2ccc(C[C@@H](Nc3cccc4ccccc34)C(=O)O)cc2)c1,6.2099123,-5.7268453
300,mol75,-12.84,Cc1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(C(=O)O)o4)cc3)cc2)cc1,Cc1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(C(=O)O)o4)cc3)cc2)cc1,6.372334,-6.271414
110,mol479,-12.84,Cc1cc(CSc2ncc(C(=O)Nc3ccccc3)c(-c3ccc(C(=O)Nc4cccc(C(F)(F)F)c4)cc3)n2)no1,Cc1cc(CSc2ncc(C(=O)Nc3ccccc3)c(-c3ccc(C(=O)Nc4cccc(C(F)(F)F)c4)cc3)n2)no1,6.5492997,-6.6942887
580,mol380,-12.84,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)N(C)c3ccccc3)cc2)cc1NC(=O)c1ccc(C(=O)O)cc1,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)N(C)c3ccccc3)cc2)cc1NC(=O)c1ccc(C(=O)O)cc1,6.6770687,-5.643751
440,mol276,-12.84,Cc1cc(C)cc(C(=O)c2ccc(Nc3cccc(Nc4ccnc5ccccc45)c3)cc2)c1,Cc1cc(C)cc(C(=O)c2ccc(Nc3cccc(Nc4ccnc5ccccc45)c3)cc2)c1,5.9846153,-6.478783
110,mol149,-12.84,CNC(=O)c1ccc(-c2cccc(C(=O)c3ccc(CCCc4ccccc4)cc3)c2)cc1,CNC(=O)c1ccc(-c2cccc(C(=O)c3ccc(CCCc4ccccc4)cc3)c2)cc1,5.9822693,-6.8412085
410,mol10,-12.84,Cc1ccc(C(=O)Nc2ccc(-c3ccc4c(c3)c3[nH]ncc3c(=O)n4C)cc2)cc1,Cc1ccc(C(=O)Nc2ccc(-c3ccc4c(c3)c3[nH]ncc3c(=O)n4C)cc2)cc1,5.91397,-6.5244575
750,mol200,-12.84,Cc1ccc(C(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc4c(C(=O)O)c[nH]c4c3)cc2)c(C)c1,Cc1ccc(C(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc4c(C(=O)O)c[nH]c4c3)cc2)c(C)c1,6.7742014,-5.804765
10,mol399,-12.84,c1ccc(Nc2nccc(-c3cccc(-c4nc5ccccc5[nH]4)c3)n2)cc1,c1ccc(Nc2nccc(-c3cccc(-c4nc5ccccc5[nH]4)c3)n2)cc1,6.067558,-6.656644
960,mol207,-12.84,CN(Cc1ccc(-c2ccc(C(=O)O)cc2)cc1)S(=O)(=O)c1ccc(Nc2cc(Nc3cccc(OC(F)(F)F)c3)ncn2)cc1,CN(Cc1ccc(-c2ccc(C(=O)O)cc2)cc1)S(=O)(=O)c1ccc(Nc2cc(Nc3cccc(OC(F)(F)F)c3)ncn2)cc1,6.7198114,-6.169195
210,mol38,-12.84,Nc1cc(Nc2ccc(C(=O)NCc3cccc(Oc4cccc(F)c4)c3)cc2)nc(NC[C@H]([NH3+])Cc2ccccc2)n1,Nc1cc(Nc2ccc(C(=O)NCc3cccc(Oc4cccc(F)c4)c3)cc2)nc(NC[C@H]([NH3+])Cc2ccccc2)n1,6.0315776,-6.1001773
740,mol486,-12.84,Cc1cc(C)c2cc(Nc3nc(=O)c4ccccc4[nH]3)ccc2c1,Cc1cc(C)c2cc(Nc3nc(=O)c4ccccc4[nH]3)ccc2c1,6.571679,-5.881392
630,mol364,-12.84,Cc1ccc(NC(=O)c2ccc(C[NH+]3CCN(S(C)(=O)=O)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccc(NC(=O)c2ccc(C[NH+]3CCN(S(C)(=O)=O)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,7.2085714,-3.5229106
800,mol318,-12.84,Cc1ccc(-c2ncc(C(=O)Nc3ccc(C[NH+]4CCOCC4)c(C(F)(F)F)c3)c3ccccc23)cc1,Cc1ccc(-c2ncc(C(=O)Nc3ccc(C[NH+]4CCOCC4)c(C(F)(F)F)c3)c3ccccc23)cc1,6.555848,-6.0321846
860,mol392,-12.84,Cc1cc(Br)ccc1NC(=O)c1ccnc(NC(=O)Cc2ccc(C(=O)O)cc2)c1,Cc1cc(Br)ccc1NC(=O)c1ccnc(NC(=O)Cc2ccc(C(=O)O)cc2)c1,6.8275166,-5.666895
930,mol245,-12.84,NS(=O)(=O)c1ccc(C(=O)Nc2ccc(-c3cccc4ccccc34)cc2)cc1,NS(=O)(=O)c1ccc(C(=O)Nc2ccc(-c3cccc4ccccc34)cc2)cc1,6.046023,-5.5636163
620,mol144,-12.84,CC(=O)Nc1ccc(C(=O)Nc2ccc(Oc3ccncc3)cc2C(=O)O)c(C(=O)O)c1,CC(=O)Nc1ccc(C(=O)Nc2ccc(Oc3ccncc3)cc2C(=O)O)c(C(=O)O)c1,6.7800493,-5.1665306
350,mol357,-12.84,Cc1ccc(Cl)cc1NC(=O)c1ccc(NC(=O)Cc2ccc(NC(=O)c3ccc(C#N)cc3)cc2C(=O)O)cc1,Cc1ccc(Cl)cc1NC(=O)c1ccc(NC(=O)Cc2ccc(NC(=O)c3ccc(C#N)cc3)cc2C(=O)O)cc1,6.9797263,-6.7399793
670,mol330,-12.84,Cc1ccc(C(=O)Nc2ccc(Nc3nc4ccccc4[nH]3)cc2)cc1C(F)(F)F,Cc1ccc(C(=O)Nc2ccc(Nc3nc4ccccc4[nH]3)cc2)cc1C(F)(F)F,6.3237886,-7.0328174
460,mol362,-12.84,Cc1cc(Nc2nccc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)n2)cc(N2CCCC2=O)c1,Cc1cc(Nc2nccc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)n2)cc(N2CCCC2=O)c1,6.348081,-5.630201
730,mol221,-12.84,Cc1ccc(C(=O)Nc2nccc3ccccc23)cc1NC(=O)c1ccccc1C(=O)O,Cc1ccc(C(=O)Nc2nccc3ccccc23)cc1NC(=O)c1ccccc1C(=O)O,6.676158,-5.6476226
730,mol23,-12.84,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(C(=O)Nc3cccc(C(=O)O)c3)cc2C(=O)O)c1,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(C(=O)Nc3cccc(C(=O)O)c3)cc2C(=O)O)c1,6.5777884,-5.7610755
370,mol317,-12.83,Cc1cc(Nc2nccc(Nc3ccc4c(c3)C(=O)c3ccccc3C4)n2)cc(N)c1Cl,Cc1cc(Nc2nccc(Nc3ccc4c(c3)C(=O)c3ccccc3C4)n2)cc(N)c1Cl,6.139671,-6.20635
130,mol232,-12.83,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(Nc3cccc(C(F)(F)F)c3)ncnc2c1,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(Nc3cccc(C(F)(F)F)c3)ncnc2c1,6.481351,-6.6278033
450,mol446,-12.83,Cc1ccc(C(=O)NCc2ccc(F)cc2)cc1-n1cnc2ccc(N3CCc4ccccc4C3)cc2c1=O,Cc1ccc(C(=O)NCc2ccc(F)cc2)cc1-n1cnc2ccc(N3CCc4ccccc4C3)cc2c1=O,6.24307,-6.4462495
570,mol0,-12.83,[H]/N=C\c1c(-n2cc(C(C)C)cn2)cccc1-n1ncc2cc(C(=O)O)ccc2c1=O,[H]/N=C\c1c(-n2cc(C(C)C)cn2)cccc1-n1ncc2cc(C(=O)O)ccc2c1=O,6.434563,-4.543149
