chembl_id,stereo_id,conf_id,smiles
CHEMBL1079920,0,0,CN(C)CCNC(=O)c1ccc2c(c1)CC(c1nc3ccc(-c4cn[nH]c4)cc3s1)CO2
CHEMBL3914440,0,0,CN1CCN(C(=O)c2cccc(-c3n[nH]c4ccc(-c5ncn[nH]5)cc34)c2)CC1
CHEMBL4108596,0,0,NC[C@H]1CCN(c2cncc(-c3cc4c(-c5ccccc5F)n[nH]c4cn3)c2)C1
CHEMBL255445,0,2,c1cc(NC2CCNCC2)nc(-c2cnc3ccc(-c4ccc[nH]4)cn23)c1
CHEMBL494027,0,0,CC(C)(O)Cn1/c(=N/C(=O)c2ccc(-c3cn[nH]c3)s2)[nH]c2cc(CN3CCOCC3)ccc21
CHEMBL522682,0,0,CC1COCC(C)N1Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccc(-c3cn[nH]c3)s1)n2CC(C)(C)O
CHEMBL3668458,0,0,Nc1ccc(F)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)c1
CHEMBL4114164,0,3,Cn1cc(CN2CCC[C@@H](NC(=O)N3CCc4[nH]nc(-c5ccncc5)c4C3)C2)c2ccccc21
CHEMBL3341792,0,0,Nc1ncc(-c2cccc(N3CCNCC3)c2)cc1-c1ccnc2ccccc12
CHEMBL3341791,0,0,Nc1ncc(-c2ccc(N3CCNCC3)cc2)cc1-c1ccnc2ccccc12
CHEMBL3920493,0,1,O=C(N[C@H]1C[C@H]2COC[C@@H](C1)N2)c1cn(-c2cn[nH]c2)c2ccccc12
CHEMBL1808582,0,0,CCNCc1cncc(-c2ccc3[nH]nc(-c4ncc[nH]4)c3c2)c1C
CHEMBL1614713,0,0,c1cc(OCCN2CCCCC2)cc(-c2n[nH]c3ccc(-c4nnc[nH]4)cc23)c1
CHEMBL3918515,0,0,NC[C@@H]1CCN(c2ccncc2-c2cc3c(-c4ccccc4F)n[nH]c3cn2)C1
CHEMBL1683428,0,0,CN(C)CCNC(=O)c1cccc(-c2cc(-c3ccc(N4CCN(C)CC4)cc3)[nH]n2)c1
CHEMBL3913090,0,0,CC(=O)NC1CCN(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)C1
CHEMBL482522,0,0,c1cc(NC2CCNCC2)nc(-c2cncc3ccccc23)c1
CHEMBL3341793,0,0,Nc1ncc(-c2ccc(N3CCNCC3)cc2)cc1-c1cccc2ncccc12
CHEMBL4114381,0,0,NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3CCN4CCC[C@@H]4C3)cc2n1
CHEMBL536150,0,0,CS(=O)(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cccc(CN)c4)c3c2)c1
CHEMBL536845,0,0,CS(=O)(=O)Nc1cccc(-c2cnc3[nH]cc(-c4ccc(CN)cc4)c3c2)c1
CHEMBL3663681,0,0,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(-c2ccc(F)cc2)[nH]n1
CHEMBL3663679,0,0,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(-c2ccccc2)[nH]n1
CHEMBL3663680,0,0,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cc(-c2cccc(Cl)c2)[nH]n1
CHEMBL3898951,0,0,FC1(c2cccc(-c3n[nH]c4cnc(-c5cccnc5)cc34)n2)CCNCC1
CHEMBL3981108,0,0,OC1CCN(Cc2nnc(-c3ccc4[nH]nc(-c5ccc(F)cc5)c4c3)[nH]2)CC1
CHEMBL445410,0,0,COc1cc2c(cc1CN[C@H]1CC[C@H](O)CC1)Cc1c-2n[nH]c1-c1ccc(C#N)cc1
CHEMBL3668362,0,0,c1cc(NCC2CCOCC2)nc(-c2ccnc3[nH]c(C4CCNCC4)cc23)c1
CHEMBL3981105,0,0,NC(=O)c1nc(-c2ccncc2)sc1NC(=O)c1ccc(CC2CCNCC2)cc1
CHEMBL3933190,0,0,NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3CCC(O)CC3)cc2n1
CHEMBL3953922,0,0,c1cc(OCCN2CCCC2)cc(-c2n[nH]c3ccc(-c4ncn[nH]4)cc23)c1
CHEMBL3086305,0,1,CC(=O)Nc1nc2c(s1)C[C@H]1[C@H]3Cc4ccc(O)cc4[C@@]1(CCN3CC1CC1)C2
CHEMBL400323,0,0,NCCCc1cc2cc[nH]c(=O)c2c2cc(-c3ccn[nH]3)ccc12
CHEMBL3221395,0,0,NCCNC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1
CHEMBL1911343,0,0,Cc1ccc2c(N)n[nH]c2c1-c1ccc2c(c1)NC(=O)C21CCOCC1
CHEMBL481685,0,0,CN(C)CCNC(=O)c1ccc2c(c1)CC(C(=O)Nc1ccc(-c3cn[nH]c3)cc1)CO2
CHEMBL3221814,0,0,COc1ccc2c(c1)C[C@@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1O[C@H]1CCN(C)C1)CO2
CHEMBL3221813,0,0,COc1ccc2c(c1)C[C@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1O[C@H]1CCN(C)C1)CO2
CHEMBL3221811,0,0,COc1ccc2c(c1)C[C@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1O[C@@H]1CCN(C)C1)CO2
CHEMBL3221812,0,0,COc1ccc2c(c1)C[C@@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1O[C@@H]1CCN(C)C1)CO2
CHEMBL1809110,0,0,O=c1[nH]cc(-c2ccc(N3CCOCC3)cc2)c2sc(-c3cn[nH]c3)cc12
CHEMBL567071,0,0,c1ccc2c(Cc3nc4cc(N5CCNCC5)ccc4[nH]3)cccc2c1
CHEMBL400127,0,0,NCCc1cc2cc[nH]c(=O)c2c2cc(-c3ccn[nH]3)ccc12
CHEMBL1911340,0,0,Cc1ccc2c(N)noc2c1-c1ccc2c(c1)NC(=O)C2(C)C
CHEMBL4104204,0,0,O=C(Nc1n[nH]c2cc(-c3cnc4[nH]ccc4c3)ccc12)C1CC1
CHEMBL3651160,0,0,O=C(NC1CCCCNC1=O)c1ccc2[nH]nc(-c3ccncc3)c2c1
CHEMBL3359894,0,0,CN1CCN(c2ccc(-c3cnc4[nH]c5cnc(C(N)=O)cc5c4c3)cc2)CC1
CHEMBL1801088,0,0,O=C1NCCCc2[nH]c3c(ccc4cnc(-c5ccccc5OCCN5CCOCC5)cc43)c21
CHEMBL4283403,0,3,CNC(=O)c1ccc(OCc2cc(C)ccn2)c(-c2ccc3c(c2)CCNCC3)c1
CHEMBL1683427,0,0,CN1CCN(c2ccc(-c3cc(-c4cccc(C(=O)NCCO)c4)n[nH]3)cc2)CC1
CHEMBL1683313,0,0,CC(C)NC(=O)c1cccc(-c2cc(-c3ccc(N4CCN(C)CC4)cc3)[nH]n2)c1
CHEMBL428409,0,0,NCCc1cc2cc[nH]c(=O)c2c2cc(-c3cn[nH]c3)ccc12
CHEMBL3892007,0,0,c1cc(OCCN2CCNCC2)cc(-c2n[nH]c3ccc(-c4ncn[nH]4)cc23)c1
CHEMBL3703263,0,0,NC1=NC2(CO1)c1cc(-c3cnc4[nH]cc(Cl)c4c3)ccc1OCC21CC1
CHEMBL3703262,0,0,NC1=NC2(CO1)c1cc(-c3cnc4[nH]ccc4c3)ccc1OCC21CC1
CHEMBL3582211,0,0,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCOCC4)cc3)cc12
CHEMBL4126740,0,0,CN(C)CCCNC(=O)c1cccc(-c2cc3c(-c4ccc(C(N)=O)cc4)ccnc3[nH]2)c1
CHEMBL4127140,0,0,CN(C)CCCNC(=O)c1ccc(-c2cc3c(-c4ccc(C(N)=O)cc4)ccnc3[nH]2)cc1
CHEMBL3668346,0,0,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CNC(C)(C)CO3)cc12
CHEMBL3668345,0,0,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CNC(C)(C)CO3)cc12
CHEMBL1684205,0,0,O=C(c1ccc2c(c1)CC(c1nc3ccc(-c4cn[nH]c4)cc3c(=O)[nH]1)CO2)C1CC1
CHEMBL3654518,0,0,COc1cccc(CN2CCC[C@@H](NC(=O)c3ccc4[nH]nc(-c5ccnc(C)c5)c4c3)C2)n1
CHEMBL511458,0,0,CC1(C)NC(C)(C)C(c2nc3c(C(N)=O)cccc3[nH]2)=C1c1ccccc1
CHEMBL512672,0,0,NCC(NC(=O)c1cc(-c2ccnc3[nH]ccc23)cs1)c1ccccc1
CHEMBL471034,0,0,NCC(NC(=O)c1ccc(-c2ccnc3[nH]ccc23)s1)c1ccccc1
CHEMBL1978317,0,2,CC(=O)Nc1cccc(-c2ccnc3c2CC(C(=O)NCc2ccc(N4CCN(C)CC4)cc2)O3)c1
CHEMBL2355846,0,0,CC(=O)Nc1ccc(-c2ccnc3c2CC(C)(C(=O)NCc2ccc(N4CCN(C)CC4)cc2)O3)cc1
CHEMBL2360683,0,0,CC(=O)Nc1ccc(-c2ccnc3c2CC(C(=O)NCc2ccc(N4CCN(C)CC4)cc2)O3)cc1
CHEMBL3919291,0,0,COc1cc(C(=O)NCC(c2ccccc2)N2CCNCC2)ccc1-c1cn[nH]c1
CHEMBL3663682,0,0,COc1cccc(-c2cc(C(=O)Nc3ccc([C@H]4CNCCO4)cc3)n[nH]2)c1
CHEMBL3468645,0,0,O=C(Nc1ccc(-c2nnc[nH]2)cc1)C1CCN1Cc1ccccc1
CHEMBL1684208,0,0,O=C(NC1CC1)c1ccc2c(c1)CC(c1nc3ccc(-c4cn[nH]c4)cc3c(=O)[nH]1)CO2
CHEMBL3593812,0,0,NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccc(N)nc4)cc3)nc12
CHEMBL2296617,0,0,c1ccc(-c2nnn[nH]2)c(-c2ccc(CN3CCNCC3)cc2)c1
CHEMBL3596902,0,0,O=C(c1ccccc1)c1c[nH]c2ncc(-c3cnn(C4CCNCC4)c3)cc12
CHEMBL3596903,0,0,Cc1ccccc1C(=O)c1c[nH]c2ncc(-c3cnn(C4CCNCC4)c3)cc12
CHEMBL3596904,0,0,O=C(c1ccccc1F)c1c[nH]c2ncc(-c3cnn(C4CCNCC4)c3)cc12
CHEMBL3693248,0,0,N=C1NC(CF)(c2cc(-c3cncc(F)c3)c(CO)cc2F)C2CC2O1
CHEMBL482540,0,0,O=S(=O)(NC1CNC1)c1ccc(-c2ccnc3[nH]ccc23)cc1
CHEMBL2109743,0,0,CS(=O)(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cccc(CCN)c4)c3c2)c1
CHEMBL3926926,0,0,NC(=O)N1CCCc2cc(-c3cncc(CN4CCC(O)C4)c3)cnc21
CHEMBL2381232,0,0,O=C(Nc1ccccc1N1CCNCC1)c1csc(N2CCCc3ccccc32)n1
CHEMBL373646,0,0,CCN1CCCC1CNC(=O)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1
CHEMBL1911341,0,0,Cc1ccc2c(N)noc2c1-c1ccc2c(c1)NC(=O)C21CCOCC1
CHEMBL492990,0,0,CN(C)CCN(C)Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccc(-c3cn[nH]c3)s1)n2CC(C)(C)O
CHEMBL3221809,0,0,COc1ccc2c(c1)C[C@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCCN1CCCC1)CO2
CHEMBL3221810,0,0,COc1ccc2c(c1)C[C@@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCCN1CCCC1)CO2
CHEMBL2334293,0,0,N[C@@H](Cc1ccc(Cl)cc1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1
CHEMBL2333912,0,0,N[C@H](Cc1ccc(F)c(F)c1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1
CHEMBL2333906,0,0,N[C@H](Cc1ccc(F)cc1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1
CHEMBL2333904,0,0,CCN[C@H](Cc1ccc(Cl)cc1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1
CHEMBL2334284,0,0,N[C@H](Cc1cccc(C(F)(F)F)c1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1
CHEMBL2333914,0,0,N[C@H](Cc1cccc(F)c1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1
CHEMBL2333905,0,0,N[C@@H](Cc1ccc(F)cc1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1
CHEMBL2333913,0,0,N[C@H](Cc1cccc(Cl)c1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1
CHEMBL2334286,0,0,N[C@@H](Cc1ccccc1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1
CHEMBL2334294,0,0,N[C@H](Cc1ccc(Cl)cc1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1
CHEMBL3953940,0,0,CN(C)C(=O)CN1CC2C=C(c3[nH]c4nccc5c4c3CN(C)c3ccc(F)cc3-5)CC2C1
CHEMBL3920604,0,0,CNc1nnc(-c2ccc3[nH]cc(-c4ccn[nH]4)c3c2)s1
CHEMBL4096487,0,0,OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3c2)c1)c1ccccc1
CHEMBL3949735,0,0,CN1Cc2c(C3=CC4CN(CC(=O)N(C)C5CC(O)C5)CC4C3)[nH]c3nccc(c23)-c2cc(F)ccc21
CHEMBL3699731,0,0,NC1(c2ccc(-c3nc4ccc(C(=O)NCCO)cn4c3-c3ccccc3)cc2)CCC1
CHEMBL3923270,0,0,NC(=O)c1nc(-c2ccncc2)sc1NC(=O)c1ccc(CN2CCNCC2)cc1
CHEMBL3951520,0,0,NC(=O)N1CCCc2cc(-c3cncc(C4CCCN4)c3)cnc21
CHEMBL571762,0,0,c1ccc2c(Cc3nc4c(N5CCNCC5)cccc4[nH]3)cccc2c1
CHEMBL3359896,0,0,CN1CCN(c2ccc(-c3cnc4[nH]c5ccc(C#N)nc5c4c3)cc2)CC1
CHEMBL79774,0,0,Cc1c2ccnc(C(=O)NCCCCN)c2cc2c3cc(O)ccc3n(C)c12
CHEMBL2011978,0,0,CN1C(=N)NC(c2ccccc2)(c2cccc(-c3cncc(C#N)c3)c2)C1=O
CHEMBL3728142,0,0,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(-c4cnn(-c5ccccn5)c4)cc32)c(C)c1C(=O)N1CCN(C)CC1
CHEMBL3950507,0,0,NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3CCC[C@H]3C(N)=O)cc2n1
CHEMBL203491,0,0,O=c1[nH]sc2c1c(=O)c1cc(F)c(-c3cncc(C4CCCN4)c3)cc1n2C1CC1
CHEMBL1254390,0,0,CN1CCN(C(=O)c2cc(-c3ccc4c(c3)Cc3cn[nH]c3-4)c(-c3ccncc3)o2)CC1
CHEMBL3668440,0,0,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CN(CCN)C3)cc12
CHEMBL3668396,0,0,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(CCN)C3)cc12
CHEMBL2152283,0,0,Nc1cc(OCCN2CCOCC2)cc(-c2cnc3[nH]cc(-c4ccncc4)c3c2)c1
CHEMBL2334289,0,0,O=c1[nH]c([C@@H]2CNC[C@H]2c2ccccc2)nc2ccc(-c3ccncc3)cc12
CHEMBL226475,0,0,Nc1ccc(-c2cc(-c3cc4c([nH]3)CCNC4=O)ccn2)cc1
CHEMBL3946509,0,0,CN1CCN(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)CC1
CHEMBL3930529,0,0,CN1CCN(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)CC1C(F)(F)F
CHEMBL1650209,0,0,Nc1nc(-c2ccc(P(=O)(O)O)o2)c(-c2ccc3ccccc3c2)s1
CHEMBL207338,0,0,Cc1n[nH]c2ccc(-c3cncc(NC[C@@H](N)Cc4ccccc4)c3)cc12
CHEMBL3948083,0,2,CC1(C)CN(c2cnc3cccc(-c4cc5c([nH]4)CCNC5=O)c3n2)CCN1
CHEMBL4095977,0,0,O=C(NCc1nc2ccccc2[nH]1)c1ccc(-c2cnccc2OCC2CCNCC2)cc1
CHEMBL3936832,0,0,COc1cc(C(=O)NC(C)c2cccc(CN3CCN(C)CC3)c2)ccc1-c1cn[nH]c1
CHEMBL3991273,0,0,CN(C)Cc1n[nH]c(-c2ccc3[nH]nc(-c4cccc(C(=O)NC5CCC5)c4)c3c2)n1
CHEMBL3916275,0,0,CN(C)Cc1n[nH]c(-c2ccc3[nH]nc(-c4cccc(C(=O)NC5CC5)c4)c3c2)n1
CHEMBL3806131,0,0,Cn1ncc(Cl)c1-c1csc(C(=O)NC2(c3ccc(F)cc3)CCNCC2)c1
CHEMBL3805292,0,0,Cn1nccc1-c1csc(C(=O)NC2(c3ccc(F)cc3)CCNCC2)c1
CHEMBL452086,0,0,O=c1[nH]cnc2[nH]c(-c3ccnc(-c4ccc(CN5CCOCC5)cc4)c3)cc12
CHEMBL374713,0,0,OCc1n[nH]nc1-c1ccc2c(-c3cc4cc(CN5CCCCC5)ccc4[nH]3)n[nH]c2c1
CHEMBL263710,0,0,Cc1c2ccnc(C(=O)NCCCN3CCOCC3)c2cc2c3cc(O)ccc3n(C)c12
CHEMBL3949102,0,0,Cc1nc2ccc(F)c(-c3cc4c([nH]3)C3(CC3)NC4=O)c2nc1NC1(C)CC1
CHEMBL3909785,0,6,Cc1nc2cccc(-c3cc4c([nH]3)C3(CC3)NC4=O)c2nc1NC1(C)CC1
CHEMBL3924143,0,0,Cc1nc2cccc(-c3cc4c([nH]3)C3(CC3)NC4=O)c2nc1NC1CC1
CHEMBL1215304,0,0,COc1ccc2c(c1)C[C@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCC1CCN(C)CC1)NC2
CHEMBL3668427,0,0,CN1CCC(c2cc3c(-c4cccc(NCc5cc[nH]n5)n4)ccnc3[nH]2)CC1
CHEMBL3787210,0,0,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccsc1)(N1CCC[C@H](N)C1)C(=O)N2
CHEMBL3933922,0,0,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccsc1)(N1CCC[C@@H](N)C1)C(=O)N2
CHEMBL4111751,0,0,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)(N1CCC[C@@H](N)C1)C(=O)N2
CHEMBL4114437,0,0,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)(N1CC[C@@H](N)C1)C(=O)N2
CHEMBL3895413,0,0,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)(N1CCC[C@H](N)C1)C(=O)N2
CHEMBL3668401,0,0,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCN(CCCN)C3)cc12
CHEMBL2334586,0,0,CC(C)(O)C#Cc1ccc2[nH]c3c(c2c1)-c1nc(N)ncc1CCC3
CHEMBL200431,0,0,N/C(=N\O)c1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1
CHEMBL401326,0,0,N#Cc1ccc(-c2[nH]nc3c2Cc2cc(C(=O)N[C@H]4CC[C@H](O)CC4)ccc2-3)cc1
CHEMBL252328,0,0,CCNC(=O)c1noc(-c2cc(CC)c(O)cc2OC)c1-c1ccc(CN2CCOCC2)cc1
CHEMBL3668409,0,0,COc1cc(C#N)ccc1-c1ccnc2[nH]c(C3CCCNC3)cc12
CHEMBL3965612,0,0,NC(=O)c1cc(-c2cn[nH]c2)c2ccc(CN3CCOC(C(F)(F)F)C3)cc2n1
CHEMBL4106552,0,0,C[C@@H]1CN(Cc2ccc3c(-c4cn[nH]c4)cc(C(N)=O)nc3c2)C[C@H](C(F)(F)F)O1
CHEMBL4106872,0,0,NC(=O)c1cc(-c2cn[nH]c2)c2ccc(CN3CCO[C@@H](C(F)(F)F)C3)cc2n1
CHEMBL3426065,0,0,CNC(=O)[C@H]1CC[C@H](Nc2cc(=O)[nH]c3c(C)cc(-c4cncs4)cc23)CC1
CHEMBL3426064,0,0,CNC(=O)[C@H]1CC[C@H](Nc2cc(=O)[nH]c3ccc(-c4cncs4)cc23)CC1
CHEMBL44886,0,0,O=C(CN1CCC(NC(=O)c2ccccc2)CC1)NC1CCc2cc(F)ccc2C1Cc1cccnc1
CHEMBL42658,0,3,O=C(CN1CC[C@H](NC(=O)c2ccccc2)C1)NC1CCc2cc(F)ccc2C1Cc1cccnc1
CHEMBL3693259,0,0,NC1=N[C@@](c2cc(-c3nnc(-c4ccc(F)cc4)[nH]3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1
CHEMBL219789,0,0,NCc1nn[nH]c1-c1ccc2c(-c3cc4cc(CN5CCC(F)CC5)ccc4[nH]3)n[nH]c2c1
CHEMBL566213,0,0,O=C(c1nc2c(N3CCNCC3)cccc2[nH]1)c1cccc2ccccc12
CHEMBL1215452,0,0,COc1ccc2c(c1)C[C@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1SCCC(=O)N(C)C)NC2
CHEMBL3982622,0,0,CNC(=O)N1CC2C=C(c3[nH]c4nccc5c4c3CN(C)c3ccc(F)cc3-5)CC2C1
CHEMBL3654635,0,0,COc1cccc(F)c1CN1C[C@H](NC(=O)c2ccc3[nH]nc(-c4ccnc(C)c4)c3c2)CC[C@H]1C(=O)N(C)C
CHEMBL3654629,0,0,COc1cccc(F)c1CN1C[C@H](NC(=O)c2ccc3[nH]nc(-c4ccncc4)c3c2)CC[C@H]1C(=O)N(C)C
CHEMBL566192,0,0,c1ccc2cc(Cc3nc4cc(N5CCNCC5)ccc4[nH]3)ccc2c1
CHEMBL3586720,0,0,CC(=O)N1CCc2cc(-c3cnc(NC4CCNCC4)c4[nH]c(=O)c(C)cc34)ccc21
CHEMBL1215527,0,0,CN(C)CCOc1cc(-c2cn[nH]c2)c(F)cc1NC(=O)[C@H]1Cc2ccccc2CN1CC1CC1
CHEMBL2333893,0,0,NC(c1ccc(Cl)cc1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1
CHEMBL2333894,0,0,NC(c1cccc(Cl)c1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1
CHEMBL3949318,0,0,Cc1nc2ccc(F)c(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1NC1(C)CC1
CHEMBL3957073,0,0,Cc1nc2cccc(-c3cc4c([nH]3)CNC4=O)c2nc1NC1(C)CC1
CHEMBL3976162,0,5,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CC1
CHEMBL3956884,0,0,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCCC1
CHEMBL3943763,0,5,Cc1nc2ccc(F)c(-c3cc4c([nH]3)[C@H](C)NC4=O)c2nc1NC1(C)CC1
CHEMBL3940808,0,4,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC(C)(C)C
CHEMBL3970207,0,1,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC(C)C
CHEMBL3903663,0,2,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CC(F)(F)C1
CHEMBL3957954,0,1,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CC1
CHEMBL3986516,0,0,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCCC1
CHEMBL3967917,0,0,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)C(C)C
CHEMBL3904282,0,1,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCC1
CHEMBL3961328,0,0,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C(F)(F)F)CC1
CHEMBL3933056,0,0,Cc1nc2cccc(-c3[nH]c4c(c3Cl)C(=O)NC4)c2nc1NC1(C)CC1
CHEMBL3979954,0,1,Cc1nc2cccc(-c3cc4c([nH]3)[C@H](C)NC4=O)c2nc1NC1(C)CC1
CHEMBL3903837,0,3,Cc1nc2cccc(-c3cc4c([nH]3)CNC4=O)c2nc1NC1CC1
CHEMBL3903402,0,9,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1NC1(C)CC1
CHEMBL3960320,0,1,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCC1
CHEMBL3957722,0,6,Cc1nc2ccc(F)c(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCC1
CHEMBL3890727,0,8,Cc1nc2ccc(F)c(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CC1
CHEMBL3937908,0,0,Cn1cc(-c2cc(-c3ccc(N)nc3)ccc2OCC2CC2)c2cc[nH]c2c1=O
CHEMBL1801381,0,0,O=C1NCc2[nH]c3c(ccc4cnc(-c5cncc(OCCN6CCOCC6)c5)cc43)c21
CHEMBL1801388,0,0,O=C1NCCc2[nH]c3c(ccc4cnc(-c5cncc(OCCN6CCOCC6)c5)cc43)c21
CHEMBL1801089,0,0,O=C1NCCCc2[nH]c3c(ccc4cnc(-c5cncc(OCCN6CCOCC6)c5)cc43)c21
CHEMBL1951343,0,0,O=C(Nc1ccc(-c2ccnc3[nH]cnc23)cc1)Nc1cccc(C(=O)N2CCOCC2)c1
CHEMBL3906121,0,0,CNc1nnc(-c2ccc3[nH]cc(-c4cn[nH]c4)c3c2)s1
CHEMBL3935407,0,3,C[C@H]1NC(=O)c2cc(-c3cccc4cnc(NC5(C)CC5)nc34)[nH]c21
CHEMBL1933172,0,0,CN1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(NC(=O)c4cccc(F)c4)c3)[nH]c12
CHEMBL1933169,0,0,Cc1ccc(C(=O)Nc2cc(-c3cc4c([nH]3)C3(CCN(C)CC3)CNC4=O)ccn2)cc1C
CHEMBL3663767,0,0,COc1ccc(F)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12
CHEMBL3663762,0,0,COc1cccnc1-c1ccnc2[nH]c(C3CCNCC3)cc12
CHEMBL3668510,0,0,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(C(=O)NC#N)CC3)cc12
CHEMBL219788,0,0,OCc1nn[nH]c1-c1ccc2c(-c3cc4cc(CN5CCC(F)CC5)ccc4[nH]3)n[nH]c2c1
CHEMBL4066145,0,0,Cc1n[nH]c2nccc(-c3ccc(NC(=O)NC(C)(C)C)cc3)c12
CHEMBL3934563,0,0,O=C1N(c2n[nH]c3cnc(-c4cccnc4)cc23)CCC12CCNCC2
CHEMBL3654610,0,0,COc1cccc(F)c1CN1C[C@H](NC(=O)c2ccc3[nH]nc(-c4ccncc4)c3c2)CCC1CO
CHEMBL3598235,0,0,N=C(N)Nc1ccc(-c2cc(C(=O)Nc3cccc4ccccc34)n[nH]2)cc1
CHEMBL4091694,0,0,Cc1n[nH]cc1-c1cc2nc(CNCc3ccccc3)[nH]c(=O)c2s1
CHEMBL3355678,0,4,NC[C@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)c2nc(-c3cccc(CC(N)=O)c3)c[nH]2)CC1
CHEMBL3355675,0,6,NC[C@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)c2nc(-c3ccc(CC(N)=O)cc3)c[nH]2)CC1
CHEMBL3982968,0,0,CN(C)C1CCN(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)C1
CHEMBL3889626,0,0,Cc1nc2cccc(-c3cc4c([nH]3)C3(CC3)CNC4=O)c2nc1NC1CC1
