feature,importance,std_dev
fp_1392,0.00034987513485307264,0.00029478101317255477
fp_970,0.00034919050164690103,0.0002468681233378348
fp_1851,0.00034766437146447335,0.00027690441336548514
fp_614,0.00034727284848745654,0.0002444631152851964
fp_798,0.0003469617978739903,0.00012361683787196154
fp_1104,0.0003463808372588861,6.361081307859665e-05
fp_903,0.00034591567464596905,0.0002162559001566373
fp_1550,0.0003439690176579635,0.0004205569783633951
fp_1163,0.00034395683290211476,0.00046013823365164753
fp_1313,0.0003426376224631378,0.0003072300297899192
fp_216,0.0003424346067596451,0.000297728435791009
fp_583,0.0003406252121825659,9.083806440666145e-05
fp_568,0.0003397116970285996,0.00010808368909601845
fp_344,0.0003389962423254733,0.0001522657898080771
fp_549,0.0003382326040749728,0.0004723686476742179
fp_1685,0.00033811875842948425,0.00015550059228197624
fp_1627,0.0003379766924880512,0.00019541253020655144
fp_1436,0.0003376990504508903,0.00015774667570705853
fp_1280,0.0003362858341562802,0.0003194996273731787
fp_1824,0.000333704766283649,0.0002702935506445537
fp_761,0.0003332648642400349,0.00019020738794480631
fp_1389,0.0003328129296741755,0.00012155526699097083
fp_1597,0.00033198837397179214,6.61978339257563e-05
fp_1224,0.00033107954442581635,0.000584519622426224
fp_471,0.00032898964842524857,0.00015613017941757556
fp_1630,0.00032817568311871437,0.0002959490314242604
fp_820,0.00032790917395382203,0.00025006550268447206
fp_1185,0.00032700815816919524,0.00017953416393042115
fp_1684,0.00032391508743367936,0.00011453710167770299
fp_619,0.000320823737839282,0.0004733245600944769
fp_580,0.00032073418418723245,0.00014145338402626892
fp_845,0.00031905984045961234,0.0001772863124797845
fp_1165,0.0003187998276697135,0.00010780221617208493
fp_979,0.00031835149714469767,0.00031723567292394543
fp_2030,0.00031547249612720043,0.00014209469179059757
fp_1324,0.0003132400244570732,0.00027810416830005325
fp_125,0.0003079055288274901,7.173455603431062e-05
fp_1768,0.0003078409053438591,7.747507599319424e-05
fp_1713,0.0003076059416670995,0.00031031612655883637
fp_1421,0.00030466902745238664,0.00028206620041473324
fp_1419,0.00030437751551872785,0.0006199246292742358
fp_1533,0.0002998692083619137,0.00010098605562750285
fp_500,0.00029986509045967227,7.130587710729544e-05
fp_694,0.00029895159406849724,9.980494875612928e-05
fp_199,0.00029749882488019355,0.0003461160886683361
fp_1205,0.0002969395725517021,0.0003251030433601221
fp_490,0.0002968334845521836,0.0001799695249093581
fp_1424,0.00029389558462566967,0.00019086216586466847
fp_895,0.0002927581505482557,0.00016838293475858265
fp_1726,0.0002927398789969615,0.00039393183778324255
fp_1328,0.0002921692210664073,0.000294194476846535
fp_1678,0.00029216171647856727,0.00025123099742672413
fp_1174,0.00029063826282464954,0.0007865126645791972
fp_521,0.0002898228716754936,0.00015283917807592281
fp_1619,0.0002890846377107126,0.0003049809858245476
fp_686,0.00028839486866505393,6.0733177248332246e-05
fp_861,0.00028659275651956586,0.000287676950601561
fp_1669,0.0002864923760206972,0.00015303021095781067
fp_1967,0.0002859071726939666,0.0001146620973471211
fp_1691,0.0002850510991348143,0.00024410339241044088
fp_1281,0.00028397635395456257,7.109642358620371e-05
fp_816,0.0002829610042085484,6.390466237587625e-05
fp_88,0.0002826101742954279,0.00015601569908617688
fp_1008,0.0002814337800671529,0.0002445044538489283
fp_914,0.0002796285807018517,0.0001331010611648992
fp_697,0.00027912800246066016,0.00012390707232675855
fp_42,0.0002780401248390518,0.00015389126916555366
fp_724,0.00027782755219685207,0.0003245168603917096
fp_1904,0.0002767093228784656,0.0004296998306960487
fp_772,0.00027629634759172015,0.00025802844523029354
fp_1303,0.0002760058654656117,0.0003267787279746529
fp_1111,0.0002751615139797492,0.00019991360326496229
fp_75,0.00027496955018282423,0.0003360342589807442
fp_473,0.0002749331375377029,0.00020502976470859863
fp_1716,0.00027268413397039113,0.000681894679846594
fp_362,0.00026964568092320286,0.00019209687330064615
fp_1453,0.0002696285956530264,0.000389833039865657
fp_916,0.0002688642697763033,0.0004550673447798684
fp_834,0.0002685958253930698,0.0004588831515204397
fp_1050,0.00026792509609865347,0.000293166922090221
fp_485,0.0002660102865891689,0.00023965612179654272
fp_375,0.0002648538502491027,0.0001490976259074027
fp_1828,0.0002628389166723366,5.074088736979756e-05
fp_581,0.0002620994142310096,0.0005155160606897453
fp_450,0.00026156181954948286,0.00036482105675198867
fp_9,0.0002613235763527566,0.00034054522981746734
fp_1376,0.0002608148216322936,0.0002662466678561118
fp_769,0.0002602004721067308,8.148149436457478e-05
fp_230,0.0002597667359693245,0.0002325299135859965
fp_532,0.00025971565538516204,0.00010981462612118656
fp_77,0.00025970705515430124,9.440537904347551e-05
fp_440,0.0002593177003301639,0.00015075683582614405
fp_1744,0.0002583658679015777,0.00026375196719364375
fp_1006,0.000257367755342619,6.524060608592737e-05
fp_457,0.00025717682341492855,0.0003129665989591127
fp_718,0.00025672088771673264,0.00025408417529968017
fp_900,0.0002564989193822198,0.00012532002633922708
fp_523,0.00025648555002231175,0.00043039050895956856
fp_735,0.00025639593752493364,6.606540866695799e-05
fp_1150,0.00025583496326462283,0.00023748839366812232
fp_176,0.0002554333923787011,0.00014948861367321603
fp_669,0.0002550446866367295,0.0002729431943058438
fp_292,0.00025387719325433713,5.934676265366502e-05
fp_1241,0.0002529913440679099,0.0001108048032510648
fp_365,0.0002528242434578054,8.974751206697046e-05
fp_2025,0.0002527569184167522,0.00011172725810841845
fp_1764,0.0002519501070616714,8.075074730322361e-05
fp_1327,0.0002508544491648834,0.00010964497231993867
fp_79,0.0002508127595806986,0.00014618949751984102
fp_1912,0.00024992390873328495,0.0003113741522704199
fp_397,0.0002493094199693902,0.0002016055095064508
fp_1852,0.0002478768429028166,0.00017157349046371115
fp_652,0.0002473192371493793,0.0005629650647998515
fp_1188,0.0002457461550189555,0.00010144855657588554
fp_1984,0.00024497928822897475,0.00031799416794635283
fp_1511,0.00024472891879370187,0.00012835089608969166
fp_1497,0.00024467275619404204,0.0004374466310283949
fp_745,0.0002434765658285487,0.00027026123053671374
fp_117,0.00024308090912128488,0.00021132181012174857
fp_537,0.00024293979235219255,0.0004080451374958264
fp_19,0.00024259424140808948,0.00014931941953989826
fp_1517,0.00024158617790750458,0.0001307166356241841
fp_1924,0.0002396235114635381,0.000179329390607653
fp_2004,0.00023930681448658397,0.00014494476770359851
fp_324,0.00023749155825663059,0.00014013616989013632
fp_25,0.00023729369632909946,0.0002969900394247708
fp_804,0.00023710829961514078,0.00010319947010860427
fp_522,0.00023693124743329186,0.00017530262036267883
fp_1449,0.00023651075221089445,0.0002776845029714291
fp_706,0.00023642727625634575,0.00017668130807932725
fp_588,0.00023614520572610154,0.0002099881194104345
fp_1636,0.00023439393825057663,5.052905140106988e-05
fp_400,0.0002339780901936983,9.54861260076203e-05
fp_150,0.00023372600165558755,0.00011295130556945197
fp_1075,0.00023227561263983176,0.0002013790718627233
fp_337,0.0002312127914136486,8.165071072243353e-05
fp_461,0.00023110362750298208,0.00012023566997801003
fp_295,0.000230547007801829,0.00017540193215507556
fp_1948,0.00022969427063477266,0.00022706196695535829
fp_1911,0.0002296532113919447,2.983863845042295e-05
fp_1109,0.00022811774477453638,0.00018391397073440886
fp_720,0.00022806600411346968,0.0006699090242988114
fp_1249,0.00022581607506959588,0.00012868164161412458
fp_1680,0.0002256863903237427,0.0001233615831552936
fp_1870,0.00022443077415592593,0.00010438165515861116
fp_906,0.0002233135462641922,0.00037536896068338083
fp_1609,0.00022274698286657292,0.00010912511830974382
fp_1132,0.00022274571483624773,5.269075567836739e-05
fp_1431,0.0002216023886534968,9.744145794806542e-05
fp_1015,0.00022111733743674923,8.697282683382957e-05
fp_1526,0.0002210364951761301,0.00033621920165681046
fp_39,0.00021912319625052578,0.00011289422999508734
fp_180,0.00021846477632045947,0.0001770834872488953
fp_1458,0.00021829477496009274,8.75927842597981e-05
fp_198,0.00021684893420081952,0.00021222643086741676
fp_1587,0.00021626327835664317,7.182470833332892e-05
fp_1775,0.00021536290963597438,0.00022518688179774642
fp_795,0.00021535530896465982,9.870965495155526e-05
fp_1023,0.0002147480104343069,0.00020126002827566575
fp_1433,0.00021146720338141022,0.00021548872133486687
fp_27,0.00021139446273998885,0.00019640047437209207
fp_1140,0.00021110060086735328,0.0002764828221869498
fp_1246,0.00021062209432034517,0.0007779794844085247
fp_1856,0.00021015645676032425,0.00032086580145318966
fp_1913,0.00020985355939182604,0.0001280705825734507
fp_48,0.00020976636009448769,0.00012810698063532905
fp_2017,0.0002097363719673284,0.0003396772877653671
fp_281,0.00020910809320047187,0.00024305845994366436
fp_1882,0.00020867953275773842,0.0001430737635335321
fp_675,0.00020775255551093165,0.00028018190735249376
fp_1858,0.00020591472856548165,0.00025312599115703095
fp_805,0.0002051302816324263,0.00013981693587202415
fp_35,0.00020443438272950144,2.34294962643928e-05
fp_462,0.0002042073785349041,0.0003286815041522306
fp_938,0.00020404156446764964,0.00011041133252615502
fp_1673,0.00020342955908856375,9.021534108878537e-05
fp_1024,0.00020196077909406807,0.00021181624044141033
fp_154,0.00020188311472575383,0.0001207854525484404
fp_396,0.0002012448401741418,0.00013742902690758274
fp_412,0.0002012321754961244,0.00031890006054341734
fp_1203,0.000200470212746251,8.912881692781777e-05
fp_1840,0.00020011761173048813,0.00017259083106789755
fp_662,0.00019948442757509178,0.0002786278470792227
fp_1861,0.0001988730894700863,0.00014417499368925518
fp_1193,0.00019873552131315363,0.00018761711487453136
fp_719,0.00019709580822799833,0.00017127533749700073
fp_1515,0.0001970953245894469,3.896194434934926e-05
fp_783,0.0001963512028963832,0.00025167387770250914
fp_1708,0.00019577705550493095,0.00036601396549260486
fp_76,0.00019524935415928812,0.00016430459128560784
fp_1137,0.0001941936838882663,0.0001035216543977714
fp_868,0.00019395069347269978,0.0002392266363812197
fp_701,0.00019296220746145565,0.00011461508143821194
fp_603,0.0001929212226146948,0.00018304702746750604
fp_1800,0.00019291995078385415,0.00012369204936276383
fp_1714,0.0001928980931822366,0.00016351277636284198
fp_299,0.0001925651959348462,0.00026057080603077897
fp_602,0.00019157407969119244,0.00037938342371744536
fp_1531,0.00018799255744337274,8.792932928897397e-05
fp_991,0.00018742398424667072,0.00011852362081300532
fp_800,0.00018734905542392433,0.0002677312928859449
fp_1379,0.0001867743180678838,0.0004418427750347652
fp_1884,0.0001861064959710834,0.00035991847979620014
fp_247,0.0001858383443837486,9.154833656527467e-05
fp_1806,0.0001853366967094372,0.00014791774940952796
fp_1112,0.00018492418192546102,8.425055662224092e-05
fp_1038,0.00018477705950632474,0.00017688648499075956
fp_91,0.00018461937342979519,4.566440570983782e-05
fp_1198,0.00018434633710711078,0.00011853872593564312
fp_177,0.00018342893637317558,8.867691497915637e-05
fp_186,0.00018315201731373688,0.00033611014443599044
fp_395,0.00018114456561544313,0.00015887464668647462
fp_1854,0.00018054617994969213,7.554484104504755e-05
fp_224,0.00018047622888290872,7.877074453150812e-05
fp_1330,0.0001796009221525674,9.501431584022138e-05
fp_330,0.00017910767864310896,0.0001587706237394838
fp_1383,0.00017856688527186914,0.0003880358909447626
fp_1302,0.0001784922817710033,0.0002827072552052542
fp_1712,0.00017802206291448464,0.00018489357854905157
fp_1141,0.00017579557476901097,5.2884700698648555e-05
fp_1374,0.0001756153943841987,0.0003189850375458348
fp_565,0.00017561429061021538,0.0001488157470268065
fp_859,0.00017494641845470227,0.0001709418188267898
fp_1958,0.00017396575439501127,0.00029924667975854516
fp_1358,0.0001737011461470983,9.828286022714938e-05
fp_1503,0.0001731353355757026,0.00036456965443806735
fp_1243,0.00017303711671206034,0.00021007089279886685
fp_1592,0.00017288080089785662,7.150479626850667e-05
fp_1896,0.0001717606838357977,0.00013474499192610723
fp_1126,0.00017071296540138725,0.0001396651281906322
fp_1444,0.00017070778431655943,0.00012090592268076234
fp_1888,0.00017013209358205384,0.000265398312103675
fp_609,0.00016981411307173122,0.00034127540061809885
fp_893,0.00016978518544144005,0.0003155658104847707
fp_273,0.00016958212574404996,0.00010513075357027072
fp_472,0.000169526551499799,0.00036414753583207337
fp_1845,0.00016856958492015295,0.00024513338135948303
fp_1504,0.00016825540245637426,0.00017081535187721204
fp_1070,0.0001672552231706037,0.00039484106059375614
fp_68,0.0001669891661537415,0.00016449445908022522
fp_1025,0.00016586995374947566,0.00019596283548684284
fp_974,0.00016391808056899216,0.00019546125161907678
fp_315,0.00016146089403907827,0.0001901049524412131
fp_1723,0.00016079620987106136,0.00015586979952894123
fp_749,0.00015984608020143122,0.00021166885033029026
fp_1760,0.00015969205309795953,7.026544548255417e-05
fp_466,0.00015838401414289827,0.00031184197380208436
fp_958,0.00015836068920374035,0.00013281120638609578
fp_331,0.0001559475932818577,3.6074660186997464e-05
fp_108,0.0001545693284792593,0.00012042197625544894
fp_1263,0.00015336017485312325,0.00013130156894021176
fp_952,0.00015320662520215133,0.00011881073867113874
fp_1404,0.00015103245850740522,0.00015837897402636738
fp_1073,0.00015060002169533515,0.00015617437543461073
fp_1637,0.0001493573490876976,0.0008944425988859664
fp_1340,0.00014907593127599927,0.0002247859003838748
fp_752,0.00014751386827451806,0.00010107862242177746
fp_685,0.00014709108735311283,9.082017593366597e-05
fp_30,0.00014557933788799103,0.00014552958945330787
fp_1371,0.0001442531516661072,0.0010469547375078169
fp_1751,0.00014407162127518802,4.229819299299741e-05
fp_0,0.00014405148247071954,0.00011732931088298948
fp_106,0.00014338851265922604,8.322183798398116e-05
fp_1556,0.00014302885987009794,0.00012015068111531583
fp_1792,0.00014281062963603653,0.00021812137506132683
fp_1563,0.00014128010492333586,9.788346237879126e-05
fp_1455,0.00014054901027293898,9.908221488102301e-05
fp_578,0.0001401179819940257,1.2805786280962372e-05
fp_97,0.00013981444290824818,0.0001591297793286333
fp_1388,0.00013924352870651192,9.274573904852852e-05
fp_202,0.00013821005860716883,0.00018767618997913936
fp_188,0.00013714801184867565,0.0002512131296009143
fp_403,0.00013690969799620145,0.00036632929299896226
fp_977,0.0001365946170167387,0.00020527969629231322
fp_5,0.00013622847649872317,0.00023232009839873238
fp_707,0.00013545238915164682,4.522811539390813e-05
fp_1010,0.00013371746054722245,8.570954588832276e-05
fp_1226,0.0001332120029545303,6.731906037436089e-05
fp_1018,0.00013131313156686809,9.303507984608884e-05
fp_263,0.00013119610333927055,0.00037429638470243444
fp_342,0.0001296376269380506,0.0001763094170483518
fp_1969,0.0001291823120972202,1.4638738722088903e-05
fp_969,0.00012913761762136655,6.639652679926314e-05
fp_115,0.00012887574188757966,0.0003355236604666946
fp_387,0.00012865603988541086,0.0003113131089715755
fp_1878,0.00012680046585082926,0.00023518784766110625
fp_1952,0.00012636381733128755,0.00021368931007774064
fp_1737,0.00012635898987598538,9.054663445602329e-05
fp_2029,0.00012579600328104233,0.00015835437451018272
fp_1135,0.00012574726311744832,0.00035822357104707813
fp_629,0.00012497040649821488,0.00020677417719389309
fp_1841,0.00012490341597675146,0.0003031137510551382
fp_1136,0.00012489482273807527,0.0004610713166768506
fp_1286,0.00012436987355612938,9.11593697004734e-05
fp_1450,0.00012426749753176037,6.712049808469797e-05
fp_477,0.00012277664810271814,2.0083998338793183e-05
fp_1811,0.00012223341962500634,0.0002827609020931192
fp_1428,0.00012172903950380398,4.028130138775211e-05
fp_1755,0.0001205019960016207,0.00022250000678370496
fp_132,0.00012001958049254747,4.999688983409114e-05
fp_1910,0.00011985026434957469,0.0005854669710231299
fp_306,0.00011960778646542547,0.000145227610893418
fp_206,0.00011825489990815452,0.00030571592861757717
fp_1605,0.00011627230223663077,5.9844139475156574e-05
fp_1657,0.000115014217691356,0.00016248822827551705
fp_1277,0.000114403472523672,7.855428188019694e-05
fp_103,0.00011409200409020492,5.586094248659055e-05
fp_1914,0.00011369800451432877,8.004301466347453e-05
fp_120,0.0001135630186665626,6.209671995154213e-05
fp_913,0.00011307372857276566,0.00026562305155133085
fp_1247,0.00011247449574316448,0.00013434843006708932
fp_1615,0.00011218480471724135,0.00015607308184326942
fp_453,0.00011216870895809361,5.319376297642802e-05
fp_570,0.00011141935930536473,0.00017621713483131438
fp_179,0.00010999394121178341,0.00014396366415151264
fp_1254,0.00010991742594905763,7.000613872326022e-05
fp_1558,0.00010963324119723783,0.00010380182654773388
fp_1408,0.00010906343611813974,4.492495503256805e-05
fp_1151,0.00010836508897529295,0.00011847615845307378
fp_52,0.00010727549505684664,5.9984754920132585e-05
fp_2016,0.00010713478465838034,8.319278419872832e-05
fp_1963,0.00010678094235114788,9.912877206117583e-05
fp_1252,0.00010638852530571174,0.00010408951569136901
fp_49,0.0001062161987472443,7.924295673248105e-06
fp_1922,0.00010559510865151278,9.332761755564217e-05
fp_1464,0.00010508422242077043,0.00020107724570508835
fp_623,0.00010429754902672173,8.107477844516066e-05
fp_573,0.00010426771400646739,0.00019421089297020768
fp_1416,0.0001042217239316523,0.0001426402171499061
fp_635,0.0001040905499317013,0.0002149823513041907
fp_1989,0.00010186947609545083,7.249887692526012e-05
fp_742,0.00010164078531533782,0.00022911316310510736
fp_1664,0.00010096965386148238,0.00010830843762191751
fp_1916,0.00010050910124759227,0.0002922397706849314
fp_465,0.00010021948685912108,0.00044095915150508034
fp_1401,0.000100153346292009,0.00036854335035199344
fp_577,9.989884217527223e-05,9.069403372307373e-05
fp_1020,9.953882008213455e-05,0.0002214994388113499
fp_1256,9.762660101564347e-05,0.0003919040515545386
fp_641,9.716024480044272e-05,0.0002620996276495335
fp_398,9.586571404736066e-05,3.501932501520351e-05
fp_1201,9.542568642597615e-05,0.00018413994733789058
fp_1125,9.532296308463195e-05,3.246845155727326e-05
fp_964,9.520162608405159e-05,9.005964327453793e-05
fp_1957,9.482113832335327e-05,0.000605426596772277
fp_423,9.434912510353222e-05,3.790913235693813e-05
fp_1994,9.392815775290941e-05,0.00018668484800426759
fp_1100,9.346387140214407e-05,0.0003449103859589374
fp_1777,9.311596705718905e-05,7.165122225771166e-05
fp_411,9.24209405698706e-05,0.0002810378887382639
fp_184,9.17205306362634e-05,0.0006867784799735726
fp_288,9.159278330967968e-05,5.141793464665891e-05
fp_1667,9.100537402551012e-05,0.0007156834402680971
fp_290,9.09039945781398e-05,0.0001671571202796543
fp_550,9.06270897032213e-05,0.00010347615653560823
fp_429,9.050707793738511e-05,0.0002945928050862134
fp_1232,8.905900619902152e-05,0.0012414131661227185
fp_286,8.864135941135664e-05,0.00016838642228798097
fp_802,8.835192622491661e-05,0.00014387052907532212
fp_1492,8.831706669107931e-05,0.00010141525037074239
fp_1781,8.739343385015808e-05,0.00025434386469269844
fp_1103,8.658890632922134e-05,7.795637130571161e-05
fp_852,8.538273139619967e-05,0.0001430289365249783
fp_297,8.50564994960834e-05,0.00031658267236086575
fp_1833,8.470194061773739e-05,0.00011145517086950329
fp_1560,8.468168098545448e-05,8.415404646389513e-05
fp_725,8.438316381478294e-05,0.00016610908694313938
fp_1105,8.352681045336041e-05,6.496663454722568e-05
fp_1996,8.311829886258338e-05,0.00016529394144405675
fp_385,8.302065841088168e-05,3.2098252438526364e-05
fp_651,8.297189128736449e-05,4.8609749271273425e-05
fp_358,8.287334207510711e-05,0.00013033722323238118
fp_92,8.237254803027394e-05,0.00010653678326355217
fp_1123,8.20078447453243e-05,9.870522779839406e-05
fp_1628,8.172349290307413e-05,6.967211760476739e-05
fp_1645,8.15118581744656e-05,0.00016677518320000522
fp_279,8.111061925166751e-05,0.00015450112152579667
fp_702,8.075168875669725e-05,2.21614435906619e-05
fp_1985,8.070430747304513e-05,0.00023734882165939118
fp_2041,8.066576304297524e-05,0.000195871150081992
fp_1570,8.05043714567466e-05,0.000230834804619395
fp_1494,8.045337813489262e-05,0.0001399476566830865
fp_1396,8.028418650321e-05,0.00021877344510959807
fp_1407,8.027031165560583e-05,7.814027740033383e-05
fp_1443,7.971234947046213e-05,0.0003733088807518591
fp_126,7.943879581631119e-05,0.00021464161492131903
fp_999,7.937362345447063e-05,9.447688917826981e-05
fp_104,7.7289928150992e-05,0.00011172776624502023
fp_73,7.707167778230329e-05,0.00013165919742114154
fp_1200,7.604749036276282e-05,5.9258805600152614e-05
fp_561,7.597670394035027e-05,0.0004769392229809853
fp_2047,7.546836973870708e-05,5.3145945868093675e-05
fp_1642,7.49849673959302e-05,0.00024232614408488835
fp_911,7.421011693751201e-05,6.955869503995688e-05
fp_574,7.305255955092349e-05,0.00019382297190754182
fp_1499,7.278183085492884e-05,0.00014256476059388675
fp_203,7.25533526404254e-05,0.00028402455615106505
fp_1085,7.145389015554837e-05,7.768026602692102e-05
fp_811,7.095704647832601e-05,7.431235723232658e-05
fp_848,7.085849927466193e-05,8.903774768617443e-05
fp_605,7.054388999103712e-05,0.00012847293464854313
fp_307,7.050363560427986e-05,0.0001221281565426681
fp_1496,6.976987172242488e-05,4.214317082067796e-05
fp_1021,6.971699765041528e-05,0.0001337096337725746
fp_856,6.86886153494326e-05,0.00017559622433452608
fp_258,6.868028805895321e-05,0.00011547547771515663
fp_1787,6.817027999768132e-05,2.3183713934495633e-05
fp_659,6.796436888589774e-05,0.00015860844691873655
fp_1219,6.70009365925317e-05,0.00026572838850532217
fp_989,6.691072557380995e-05,5.974569097734436e-05
fp_1965,6.684519740014494e-05,9.370717269330462e-05
fp_665,6.666493037812415e-05,1.9905450692767232e-05
fp_1584,6.632356656763872e-05,0.00040354163024627676
fp_371,6.607474353179655e-05,5.720595126102915e-05
fp_3,6.500261952695486e-05,0.0003004296498051823
fp_1299,6.488625677718574e-05,0.00015660917751682594
fp_884,6.382700657014961e-05,0.00024048769657298934
fp_563,6.22950057789895e-05,3.01565157997658e-05
fp_1537,6.197114652337632e-05,4.044496440695787e-05
fp_248,6.0869846845168496e-05,7.939418840196713e-05
fp_1933,6.067042108224285e-05,8.697340460544702e-06
fp_1113,6.0403073597670165e-05,0.00014465882537344156
fp_1728,6.0403017925292345e-05,0.0002673229453945901
fp_1509,6.019206020109191e-05,9.807568919083053e-05
fp_1868,5.99615079298621e-05,0.00012047527059195784
fp_545,5.988997403651997e-05,0.00018039517045628103
fp_340,5.9612788840590625e-05,0.00037584254418672935
fp_1654,5.9122759323648745e-05,0.000279585904867304
fp_1968,5.909852369709867e-05,0.0001029986881867867
fp_1086,5.8919851383532064e-05,2.568651436630414e-05
fp_766,5.828573131074766e-05,3.315240608188193e-05
fp_846,5.8125707069489604e-05,6.917763040565054e-05
fp_1448,5.776233120791119e-05,0.00010694939668168096
fp_475,5.70429896189939e-05,0.00015323343569480276
fp_460,5.701957281598613e-05,6.111589439161859e-05
fp_1960,5.6136940004392066e-05,0.00011432584361860065
fp_1375,5.595758887819713e-05,0.00012490904533207892
fp_1076,5.571369837384932e-05,3.139178378236565e-05
fp_1732,5.509150059002099e-05,0.00018235517816299392
fp_1359,5.471544214499247e-05,0.00013092338311619582
fp_1402,5.424964700493362e-05,2.31912565062568e-05
fp_560,5.4110640158056e-05,8.299479084681712e-05
fp_1264,5.389421728869692e-05,3.2727454905859374e-05
fp_2,5.328449698320803e-05,0.00019893789764792758
fp_1102,5.3126008655390856e-05,7.115912481367703e-05
fp_1253,5.268418059560798e-05,0.000168865757273201
fp_447,5.232966499275626e-05,0.000240332571012613
fp_2042,5.231507496499255e-05,0.000490439373691542
fp_139,5.199434817282356e-05,6.11539344293668e-05
fp_63,5.190515901642989e-05,0.00014005657096182434
fp_343,5.168912062014641e-05,9.985648927725321e-05
fp_455,5.165373508708715e-05,0.0002261482943759847
fp_1995,5.090919045331876e-05,5.7267643199676055e-05
fp_332,5.061954445910733e-05,7.473253096861198e-05
fp_983,5.0340525087344545e-05,0.0001311889185327666
fp_1820,5.032224885603842e-05,0.00022785226839584696
fp_170,5.018471369482303e-05,4.2350559274219505e-05
fp_208,4.9590951570377403e-05,2.4158209067684566e-05
fp_28,4.8567638835783634e-05,2.7993072397064985e-05
fp_836,4.7794769184483776e-05,1.9538970788574276e-05
fp_196,4.7327135065455825e-05,0.00018359085572465855
fp_44,4.7305720152412965e-05,3.5216607586343166e-05
fp_644,4.70857205389974e-05,2.905196143133391e-05
fp_1812,4.666744285579672e-05,4.6593991739596335e-05
fp_801,4.583260038102388e-05,3.6305589070173004e-05
fp_982,4.529279740976833e-05,7.401052091440512e-05
fp_431,4.526160486009179e-05,0.00020179264275764229
fp_1013,4.5210183667632185e-05,4.179698218898765e-05
fp_1631,4.48728890057648e-05,0.0011955003380737053
fp_254,4.405965785230226e-05,4.8676944138602144e-05
fp_266,4.346820039695665e-05,0.00033814461503690207
fp_557,4.330390960889385e-05,6.118487196918452e-05
fp_921,4.304017847360786e-05,6.638978628133837e-05
fp_2015,4.303516691335218e-05,2.244601805863699e-05
fp_1973,4.2574838822395654e-05,3.492994677901354e-05
fp_601,4.224709175726371e-05,9.776744247677965e-05
fp_1727,4.2055808383811845e-05,7.809458841378521e-05
fp_817,4.204484970433686e-05,5.9337216368991535e-05
fp_1843,4.197088758890466e-05,5.047586460815166e-05
fp_1618,4.1779925398821585e-05,4.0518269328670566e-05
fp_357,4.157022547877087e-05,3.184768275828301e-05
fp_941,4.1413265390466417e-05,0.0001903435033610152
fp_998,4.058013252610238e-05,0.00019361305840846102
fp_1091,3.975862869447511e-05,0.00010533256694560196
fp_736,3.960580603847852e-05,0.0005644625973966454
fp_1265,3.9502642382638344e-05,0.0002145523816990881
fp_1507,3.889813172492928e-05,0.00029751777069989373
fp_353,3.870841705899686e-05,8.377545063840767e-05
fp_454,3.86341805936663e-05,0.0002520528979791374
fp_1457,3.7460603506112025e-05,0.00025934874917937973
fp_593,3.66157934126532e-05,6.798058555485411e-05
fp_1529,3.5990932063723057e-05,0.00016506231843658548
fp_1906,3.438541085398761e-05,0.00021177073288511562
fp_1590,3.4288913392122036e-05,0.0002048693193186738
fp_1074,3.412470911825505e-05,6.67708001658813e-05
fp_370,3.387413512492277e-05,3.484611360460209e-05
fp_2024,3.332602586232358e-05,0.0001144272855884769
fp_229,3.304452704577798e-05,0.0001010837204533158
fp_1231,3.242384000210485e-05,9.736124663178005e-05
fp_1949,3.2260259271876815e-05,4.5977872921840704e-05
fp_755,3.1979321688035964e-05,8.307252980591055e-05
fp_1936,3.180134962110781e-05,4.921788963337837e-05
fp_855,3.100481418598644e-05,8.467488263186749e-05
fp_1813,3.08777019178752e-05,0.00011681079720620437
fp_244,3.080941464954634e-05,0.00041283141857075716
fp_1572,3.075606650992935e-05,9.174296020434354e-05
fp_121,3.0565354270239985e-05,8.794022316143822e-05
fp_1532,3.0257099198038874e-05,0.00010700459965501483
fp_600,3.0193370085163097e-05,4.900877505459642e-05
fp_1037,2.9652731791807164e-05,1.8536560941520728e-05
fp_687,2.954210734895657e-05,0.00017564505142719236
fp_1495,2.9243698689329633e-05,0.00012306669676777587
fp_976,2.915495209554475e-05,5.651372443083717e-05
fp_1290,2.894205934478311e-05,0.00012954701576339147
fp_1879,2.8612328446731004e-05,0.00010780599931579487
fp_20,2.8390785211684923e-05,0.0004891135293715281
fp_430,2.8133180600686813e-05,4.784510164192101e-05
fp_548,2.7780682849831707e-05,0.00020838205630976228
fp_1717,2.766072366933159e-05,5.531191509626707e-05
fp_1213,2.759196359882754e-05,5.128250294963213e-05
fp_738,2.756276122373169e-05,8.294931098884402e-05
fp_1925,2.7534920160032782e-05,2.2741155840185545e-05
fp_1569,2.7264533606463637e-05,0.00010439166749376959
fp_2003,2.6935232717728574e-05,2.0095742425108438e-05
fp_1186,2.6908495284105884e-05,0.00023832306393242186
fp_1660,2.649311993492276e-05,0.00019584476026806555
fp_1604,2.636191756442141e-05,0.00036881446259899716
fp_261,2.6294484303801546e-05,6.172730186383048e-05
fp_731,2.623483913755109e-05,4.890930783388621e-05
fp_866,2.5548704385780498e-05,0.00019114627101482538
fp_917,2.526169624257335e-05,0.00023891691342973733
fp_785,2.5151734007633486e-05,0.00012742543207890206
