feature,RF_balanced,RF_extreme,XGB_conservative,XGB_aggressive,avg_importance
fp_1487,0.0005043484267440133,0.00042471714017641796,0.0003935642,0.0002490327,0.00039291561411012384
fp_758,0.000321180540179191,0.0003682375408653099,0.00041453954,0.000467658,0.0003929039077109895
fp_219,0.0005219048845563843,0.00027013821308288555,0.0005698193,0.00020833862,0.000392550254117418
fp_2046,0.0004074164958655621,9.859210121113367e-05,0.00066579354,0.00039543514,0.0003918093207722559
fp_514,8.426599408727062e-05,0.00036684809080393476,0.00039594673,0.000718485,0.0003913864488348304
fp_1228,0.0002214491105101906,0.00017669074962136898,0.00088986836,0.00027661628,0.0003911561247368263
fp_535,0.0003562803696717114,0.00015434507944688165,0.0004173964,0.0006287652,0.0003891967632499098
fp_614,0.00022241740959048426,3.199388061386771e-05,0.0005637928,0.0007383952,0.00038914982992927877
fp_1578,7.911343679829266e-05,1.6951278074321715e-05,0.00065914297,0.00080087245,0.00038902003484996055
fp_741,0.000504885527941775,9.647277590342961e-05,0.00051751675,0.00043608627,0.0003887403289667089
fp_1747,0.0002512048192694929,0.00011310889739709553,0.00067615096,0.00050684606,0.0003868276834585243
fp_32,0.000682829448413324,0.0001848987024647327,0.0005414794,0.00013725113,0.0003866146670677587
fp_1478,0.0005787199343566094,0.00010026702759318748,0.00071487227,0.00014777482,0.00038540851068594346
fp_784,0.0004321191421081714,9.655184722328223e-05,0.0006221217,0.00039072824,0.0003853802254611253
fp_263,0.0004390782897122026,0.00017890015701878094,0.0004257639,0.0004955425,0.0003848212054198638
fp_2036,0.00015012083324153364,0.00020840012076338532,0.00016662879,0.0010094576,0.0003836518421234707
fp_611,0.0011226454642444272,5.1954249128192845e-05,0.000121233665,0.00022980178,0.0003814087892432218
fp_1147,0.00024458553955600476,0.00022836458290993806,0.00061362225,0.0004344629,0.0003802588214533415
fp_114,0.0008297517544264636,0.000330600785207361,0.00017649568,0.00018220855,0.0003797641924499662
fp_1898,0.00030752709716055227,0.00027412744125841125,0.0005231485,0.00041044567,0.00037881218130231275
fp_1727,0.0002699184623806248,5.1817667503433165e-05,0.0011367662,5.5242494e-05,0.00037843619699814805
fp_1410,0.0007288749814902421,0.0001850632764194119,0.000341656,0.00025345242,0.0003772616723019849
fp_329,0.0008395867075720381,0.00023687388341449202,0.00021186702,0.00021844101,0.00037669215649482673
fp_854,4.082235260057649e-05,1.719812820082263e-05,0.00026522155,0.0011797115,0.00037573839319754654
fp_2005,0.0001381151409019794,0.00027901051859868613,0.0006169835,0.0004679886,0.00037552444356713616
fp_1423,0.0005457197832996275,5.600266045002512e-05,0.0005758066,0.00031731007,0.0003737097776130516
fp_502,0.00042093739105301633,7.148278784142576e-05,0.0008240086,0.00017767624,0.00037352625450830083
fp_1683,0.0006781463159461574,0.00040224429941249253,0.00016830052,0.00024410893,0.0003732000177767312
fp_709,0.0003350957512670921,6.68307596149752e-05,0.00061602826,0.00047193366,0.0003724721082622341
fp_1878,2.650293192657917e-05,4.3662135720221055e-05,0.0,0.0014161189,0.00037157099990084734
fp_1953,5.726710714175908e-05,1.186145514109994e-05,0.0008136872,0.0006026579,0.0003713684223024395
fp_1265,0.0010960364550480503,8.950203771399998e-05,0.00012324748,0.00017597455,0.00037119012949185786
fp_930,0.000178631534944827,0.0002436153743635031,0.00094595324,0.00011554752,0.0003709369181199206
fp_1942,8.16266385569103e-05,4.6326063009117385e-06,0.00017701686,0.0012187506,0.00037050667804677513
fp_1959,6.013334827218446e-05,1.519398097383422e-05,0.00068981445,0.00070921856,0.00036859008341600855
fp_1339,9.478687005253399e-05,6.581201301451034e-05,0.0012486621,6.4841115e-05,0.00036852553133486556
fp_1405,0.0006251080010000295,0.00026613300126579096,0.0003592692,0.0002235753,0.00036852137899177385
fp_422,0.00048519816047711234,0.00024040000967648665,0.00039096913,0.00035670173,0.00036831725655630875
fp_1804,0.0001896979132573772,0.000284176045210653,0.0006934833,0.00030270478,0.00036751550383902227
fp_1504,0.0004732783130315877,0.00020004184403230494,0.00046833683,0.0003252759,0.000366733223451709
fp_883,0.00036936559622649203,0.0002307220153452388,0.00041128037,0.00045476793,0.00036653397787800844
fp_1733,0.0003756833322302071,0.0002085777709543024,0.0004948601,0.00038652134,0.00036641063811853236
fp_1813,0.00031561912974908534,8.922846310159867e-05,0.00047924838,0.00058138045,0.000366369104953367
fp_937,0.000274749804276679,9.042594139525707e-05,0.00045711323,0.00064215425,0.00036611080635067655
fp_79,0.00012648654825361686,2.4530616097925153e-05,0.0012180442,9.379562e-05,0.00036571424611754074
fp_841,0.0007459492349477264,0.00036520259871760427,0.00018007601,0.00016641007,0.0003644094780019384
fp_1007,0.00019738984109742038,8.085558324033938e-05,0.0005787346,0.00059944123,0.00036410531889369713
fp_689,0.0007227080297835132,0.00029185507870972357,0.00014005942,0.0003003189,0.00036373535815548103
fp_1456,0.00015807037977033964,0.00010899598164400593,0.00046538768,0.0007184136,0.0003627169157341315
fp_599,0.00024062430372891332,0.00017050457034995908,0.00062008674,0.00041568078,0.0003617240985395654
fp_2023,0.0001419913584434015,0.00035414590802619156,0.0006552801,0.00029516144,0.0003616446968990925
fp_1741,0.00018179614894217662,0.0001043182015084333,0.0010356035,0.00012324195,0.00036123993941010284
fp_1362,0.0003203509074583744,5.978155771333984e-05,0.0005263294,0.0005380136,0.00036111885891647376
fp_1085,0.0003254568044600422,0.00018330095218936266,0.0006285679,0.0003069847,0.0003610775850477815
fp_323,0.0008180231274193838,0.00023844471599654396,0.00016822254,0.00020774629,0.00035810916738392894
fp_1807,0.00041232414921173275,9.99101083762863e-05,0.00074796606,0.00017059498,0.00035769882432833437
fp_271,0.00023423873975332574,8.474401023974225e-05,0.0004956388,0.0006152041,0.000357456416776891
fp_894,0.0002501777302071346,3.1772211703931234e-05,0.0006226629,0.0005125332,0.0003542865032572955
fp_361,0.0008064977966116922,0.00012504007600089892,0.00028530328,0.00019915149,0.0003539981595739078
fp_1095,0.00035399704492927915,0.00017660782772028862,0.0004215112,0.0004614221,0.0003533845490967004
fp_1762,0.0008355300833076112,0.0001994560027954001,0.0002688779,0.00010961272,0.0003533691752310536
fp_253,0.00037841114933303974,0.000273372279373771,0.00048155498,0.00027566022,0.0003522496560105646
fp_2000,0.0004746905626487997,0.00017076330937301404,0.00044634176,0.0003134424,0.00035130950834196174
fp_455,0.0005156385067278669,0.00014093006874226418,0.00032021565,0.000428162,0.00035123655451610225
fp_754,0.000232701677030834,0.00033621853270853174,0.00042905792,0.0004032392,0.0003503043303419857
fp_133,0.0007191115390479461,0.0001235572365102996,0.00023599456,0.0003209055,0.0003498922099174832
fp_1696,0.000805402059124474,0.0002669065217759433,0.00014211235,0.0001836744,0.00034952383277049885
fp_300,0.00013352533962215338,4.162884193602675e-05,0.0007139634,0.00049925165,0.00034709231005690703
fp_1963,0.00021864177148283792,5.155431338725285e-05,0.0006542627,0.00045755965,0.0003455046155736945
fp_1518,0.0002840875155623084,2.6294039601076242e-05,0.00084257,0.00022741882,0.0003450925871560092
fp_467,2.666134986968421e-05,9.252764230208331e-05,0.00050267525,0.0007572127,0.0003447692331055262
fp_1251,0.00022871810360827302,0.00014350747908133699,0.0007515393,0.0002542596,0.00034450612027351853
fp_415,0.000947937478993219,5.56448149525582e-06,0.00023090221,0.00019062984,0.00034375850297335323
fp_1230,8.205927422019838e-05,7.023564979320681e-05,0.00029797875,0.00092206296,0.00034308415884061136
fp_441,0.0010671432068736716,8.181385858387436e-05,0.00010067001,0.00011809213,0.0003419298021267338
fp_358,8.272823803497289e-05,0.00010159848578862782,0.0005527844,0.00062762934,0.0003411851212499424
fp_1271,0.000426988379048488,3.091221701836228e-05,0.0006788805,0.00022648786,0.0003408172355514269
fp_1574,0.0005970071184169413,0.0001403032329767722,0.00048204753,0.00014373398,0.0003407729656457824
fp_1604,0.0003464538653960957,0.00023756812201833867,0.0004424962,0.00033556257,0.00034052019101159643
fp_86,4.688572000270099e-05,5.839852198941327e-05,0.0008592102,0.0003854914,0.00033749646542944716
fp_257,0.0002556734973908789,9.992497035845468e-05,0.00026531678,0.00072747975,0.00033709874926665206
fp_1140,0.0001670911422917784,3.174821964947557e-05,0.00017729358,0.00096727826,0.0003358528007342942
fp_213,0.0005876655642197245,0.0001215815339902362,0.00021124721,0.00041891047,0.00033485119444054325
fp_18,0.0009130683529113372,6.202608187355422e-05,0.000158927,0.00020223708,0.0003340646265373049
fp_1367,0.0001009328169291376,3.577026456480804e-05,0.0005657695,0.0006332182,0.00033392269771307005
fp_362,0.0002802492744476412,0.00010202345291402404,0.00075731985,0.00018483092,0.0003311058746284733
fp_724,0.0005514960799250329,0.00011166153920548952,0.000189386,0.0004716923,0.0003310589803009537
fp_222,0.0006908447779513581,0.0002691195370512165,0.00017802118,0.00018581876,0.00033095106268668897
fp_1122,0.00047241247646308905,0.00012794722763633255,0.0002879586,0.00043445252,0.00033069270546217755
fp_74,0.0005694587176494039,0.00018836327596912286,0.00016107474,0.00040206226,0.0003302397485112942
fp_1279,0.00043007811743657676,0.00014211546790001908,0.00038204715,0.00036345035,0.00032942277094126125
fp_203,0.0005750140806768423,8.392245902167291e-05,0.00025491958,0.00040254227,0.00032909959631183467
fp_67,0.00018519216092397286,6.969317512836127e-05,0.00063388253,0.00042731882,0.00032902167339196576
fp_1746,0.0003373599214065282,0.00012959936051705153,0.0004129637,0.00043557608,0.0003288747666767693
fp_162,0.00011866434078857074,2.5944599185819834e-05,0.0008582248,0.0003092641,0.0003280244661669267
fp_1256,0.00043610130213894433,0.00016593275283815134,0.0004679358,0.00024028248,0.0003275630851395482
fp_1260,0.00027757596697360705,0.0001161225681426909,0.0005572795,0.00035694652,0.0003269811398237715
fp_586,0.00013977858319149967,0.00012528597425704024,0.0008873557,0.00015309165,0.0003263779788144277
fp_1050,0.00033965212024782447,0.0002598912404956542,0.0003267933,0.00037198464,0.00032458032376174646
fp_117,0.00026892748978854807,0.00010258348757825224,0.0004848844,0.00044039218,0.00032419688783675687
fp_294,0.0006785866745695763,0.0002889775372427895,0.00016053302,0.00016768367,0.0003239452247516094
fp_223,0.00046161476243502083,0.00012830109764225031,0.00044447032,0.0002569009,0.00032282177279840637
fp_735,0.00016438183949405818,7.635332017114938e-05,0.00058680295,0.0004634901,0.0003227570567256424
fp_834,0.00027586414721905196,6.0091678040779425e-05,0.00039137708,0.0005635376,0.0003227176221781216
fp_1136,0.0006394809958567522,0.0003056651334095247,0.00015719162,0.0001876213,0.00032248976437489316
fp_1602,0.00032455729400474465,0.00011058562019545256,0.0007290817,0.00012483887,0.00032226586834154913
fp_802,0.0007849779721909,0.00017069733727080653,0.00017902216,0.00015408709,0.0003221961385705921
fp_795,7.48053444345894e-05,1.7718607738528283e-05,0.0005229563,0.0006725569,0.0003220092970109666
fp_172,0.0003569279341544671,0.00020411973098182536,0.00033221772,0.00039341778,0.00032167079178951305
fp_1761,4.7110711688162526e-05,1.0511759414582932e-05,0.0009845688,0.00024436763,0.0003216397383309084
fp_1143,0.00035146609788361054,0.0002478249723780115,0.00041524516,0.00027047892,0.0003212537877004655
fp_426,0.000306939505922559,0.00022697932457606113,0.00050769,0.00024147793,0.00032077169326425885
fp_595,8.620274217544305e-05,7.321901915390533e-05,0.0003486197,0.00077315787,0.00032029983419810124
fp_381,0.0005956023315870742,0.00010564406629728481,0.00038645067,0.00019223099,0.0003199820149370426
fp_714,0.00018134035276771496,6.781243561095548e-05,0.00019367339,0.0008321132,0.0003187348456583916
fp_1617,6.269175570434826e-05,4.041245844976563e-05,0.0005607689,0.0006106993,0.00031864309729261436
fp_251,0.0005570550473145734,9.495646997873605e-05,0.00038670696,0.00022511736,0.0003159589588694567
fp_723,0.0007640214493193465,0.0001504474553122431,0.00014778019,0.00020016123,0.00031560258000400034
fp_387,0.00024986931583578526,0.00014206462674959118,0.00044906314,0.00041615614,0.00031428830497877983
fp_1539,0.0003880359023095173,8.935224382760074e-05,0.00043353785,0.00034459523,0.00031388030621205636
fp_233,0.00047178681920219856,0.00028761771086729493,0.00020515942,0.0002908543,0.0003138545650920553
fp_1528,0.0002973321934423663,0.00017392207775098194,0.0004415074,0.0003402311,0.0003132481976572742
fp_1124,0.0001884872216815066,3.7324451204693146e-05,0.00045304775,0.0005664104,0.00031131746073377305
fp_1457,0.0004804120751180371,0.00023184051042810525,0.00030085028,0.000230947,0.00031101246707328385
fp_583,0.00015812599023206413,0.0001235410030737046,0.0,0.00096111116,0.00031069453832524173
fp_1779,0.0001750955564908546,2.276323459698923e-05,0.0006613644,0.00038342216,0.0003106613388487828
fp_1294,0.00020886675669840802,0.00014183512764354096,0.00062146666,0.0002694519,0.00031040511378635684
fp_1319,0.00015526530531436754,2.997054658266105e-05,0.0005719807,0.00048187125,0.0003097719557085329
fp_1276,0.00047316153385045575,0.00014136533349564482,0.00037081252,0.0002534131,0.0003096881219398249
fp_1081,0.000156832559157591,2.8732642279428022e-05,0.0003519219,0.00070058205,0.00030951728528875674
fp_1780,9.300441244172015e-05,4.83293105507431e-05,0.000567022,0.0005291445,0.00030937505467297467
fp_1993,0.0005969474936044773,0.0001321515888552049,0.00021047804,0.00029680697,0.00030909602514048705
fp_640,0.00030499158847223005,0.0001505235422772429,0.00040279943,0.00037663733,0.0003087379716105148
fp_679,0.0004696910063953897,0.00016379036300485442,0.00026390053,0.00033719948,0.0003086453442927068
fp_1654,0.00020614891468856352,0.00016030534585203269,0.0003739062,0.00049380754,0.00030854199951873884
fp_1771,0.0002472477211603964,5.941429627249483e-05,0.0005325672,0.00039179533,0.0003077561391284485
fp_95,0.0004238777538733223,8.868287617528269e-05,0.00044502644,0.0002705526,0.00030703492045145906
fp_1164,0.0004049933052741681,0.00025712776221223463,0.00026656638,0.00029873996,0.0003068568523069092
fp_713,0.00036986065966034036,0.0001110089328172498,0.00040386713,0.0003375862,0.0003055807347602733
fp_1445,0.0004228215081196006,0.00014082411675081359,0.000543867,0.00011173563,0.0003048120648805002
fp_1825,0.0005369597088893666,4.199786341000673e-05,0.00038958446,0.000250685,0.0003048067571244531
fp_290,4.894539093303552e-07,2.824269865185454e-05,0.00037695907,0.000808976,0.0003036668076292828
fp_1331,5.4207380982497494e-05,3.908805617707011e-05,0.00022737042,0.0008879151,0.0003021452343944906
fp_910,0.0001387056666039744,1.0887279976515241e-05,0.00046857065,0.00058860023,0.0003016909577578468
fp_427,0.0007478726037153544,7.521147096653829e-05,0.0002444449,0.00013807479,0.00030140094139596623
fp_1453,0.0005212251478509746,0.0002659147403587951,0.0002492348,0.00016637416,0.0003006872147518476
fp_366,0.00043958874993399227,0.0001735908272883081,0.0002869297,0.00029940766,0.00029987923223204487
fp_192,0.0003032126672838628,0.00013075230433408987,0.00045034074,0.00031511835,0.00029985601494022845
fp_1978,0.0006109462000576414,5.670360642066353e-05,0.00033070092,0.0001998483,0.00029954975741595545
fp_404,0.0004987498501886737,5.9220791987301945e-05,0.00032407715,0.00031488104,0.00029923220632329663
fp_469,0.00026878281436475886,2.9153348903808308e-05,0.0005032156,0.00039413254,0.00029882107352222157
fp_1242,5.622532712713664e-05,4.293951232259867e-05,0.0005615427,0.0005340117,0.0002986798058467512
fp_908,0.00026298402960780553,0.00023296778468599215,0.0005497996,0.00014710108,0.00029821311969331735
fp_93,0.00044977739622735415,4.916807307347629e-05,0.0001779275,0.00051585335,0.0002981815798926655
fp_886,2.5179384540074266e-05,1.0638549461935363e-05,0.00094937667,0.00020752772,0.00029818057985679
fp_1429,3.205785563074661e-05,6.445177811255872e-06,0.0,0.0011527601,0.00029781578745635896
fp_1858,0.00021739162406065436,0.00012297256825774351,0.00052051933,0.00033014736,0.00029775772125791836
fp_862,3.004736120771278e-05,1.1308285180426629e-06,0.0,0.0011590192,0.0002975493439718035
fp_812,0.00039118485882162773,6.849690614121065e-05,0.00049099297,0.00023798407,0.00029716470218164317
fp_1430,0.0002491810345781564,0.0001287705163715324,0.00017995952,0.0006306253,0.0002971340902616148
fp_1939,0.0005716855467759736,8.673142167124255e-05,0.00038501702,0.0001435769,0.000296752719971832
fp_643,9.177851432532189e-05,5.4742715324688845e-05,0.00061135466,0.0004283777,0.0002965633984140878
fp_193,0.00021517120063261827,6.364309222887407e-05,0.00074676704,0.00015680921,0.00029559763538403644
fp_168,0.00020208541167920547,9.146352432090119e-05,0.00048410904,0.00040127593,0.0002947334770518387
fp_326,0.000135671541229378,7.260276574693272e-05,0.00023305415,0.00073638605,0.0002944286257587559
fp_847,0.0002528420224245972,4.6338453947871984e-05,0.00077820703,9.95507e-05,0.0002942345519329803
fp_1179,0.00017900814795701473,4.379890876692179e-05,0.00050709205,0.00044643527,0.0002940835924206374
fp_1783,0.0003446852934603232,0.00011693847632327767,0.00026951559,0.0004439501,0.00029377236172305416
fp_1745,0.0006117432152402385,0.00013496472208414555,0.00025494024,0.00017337102,0.0002937548005413175
fp_2032,7.068765490380748e-05,1.120930007143471e-05,0.0004600241,0.0006300628,0.0002929959587788122
fp_1603,0.0004806496537842383,0.00015079789626817113,0.0003524766,0.00018492759,0.0002922129359861383
fp_207,0.0005710832846405782,0.0001776150044981373,0.00023154594,0.00018733524,0.0002918948690885407
fp_641,0.0002447215055241719,0.0001740571842981703,0.00062970043,0.00011754275,0.00029150546809534353
fp_1729,0.00034681994436873534,6.455526698868048e-05,0.00018438492,0.00056836416,0.0002910310732355102
fp_244,0.00015501987512408412,5.987619230891839e-05,0.00056252355,0.00038359835,0.00029025449223489015
fp_1312,0.0005947102967775439,0.00020649216611467292,0.00014574909,0.0002131959,0.0002900368636239276
fp_1182,0.00010601769138559671,2.5450577650122815e-05,6.2697865e-05,0.0009637118,0.00028946948861820535
fp_436,7.605617191345083e-05,0.0001108907929246676,0.00046467083,0.00050599553,0.00028940332995647217
fp_385,8.727327365264349e-05,8.086470145443183e-05,0.00058234535,0.00039603587,0.0002866298006440368
fp_315,0.000344394302277017,0.00010330549189202806,0.0005116119,0.00018511919,0.00028610772857104775
fp_1051,0.0005837732545704383,4.26943773180182e-05,0.00035134636,0.0001636225,0.0002853591244471892
fp_1908,0.0003346153156121516,0.00011141104330023421,0.0003087497,0.00038489973,0.00028491894770894756
fp_1803,0.00047506394182867355,2.8119302079413668e-05,0.00037549788,0.00026085207,0.00028488329998685663
fp_819,0.00047850900403829504,0.00016772699790076193,0.00021543294,0.00027786076,0.00028488242569880344
fp_1721,0.00015440419838937903,5.0887243687097976e-05,0.0005201211,0.0004108145,0.0002840567557645931
fp_255,0.0006467361970959248,0.00011836357333651529,0.00016242688,0.00020772588,0.000283813132682375
fp_102,0.0002842431063337101,0.00012672838803978788,0.00052371784,0.00019939014,0.00028351986855981064
fp_1708,0.0001351636896593529,4.1964329854689176e-05,0.00062078255,0.0003316577,0.00028239206882531645
fp_482,0.00029866882078346965,7.808707443513578e-05,0.00057508284,0.00017519058,0.0002817573294182723
fp_1467,0.0003836550186999846,5.5098911246883655e-05,0.000358216,0.00032628153,0.0002808128646640849
fp_983,5.104736273385915e-05,0.00013047383479644636,0.0004120491,0.00052928465,0.00028071373421253043
fp_2039,0.0001577537045761698,9.981619249943347e-05,0.00027523295,0.0005899518,0.0002806886643156061
fp_606,0.00030341533242528106,0.00025498153764444247,0.00025617363,0.00030484577,0.0002798540689480854
fp_1205,0.00020805307998931488,0.0003070003295194026,0.00041207165,0.00019198834,0.000279778348313018
fp_786,9.973646071072632e-05,3.8195570348448675e-05,0.0006541199,0.0003256246,0.0002794191277626677
fp_1299,0.0002923468318153351,6.736947939754968e-05,0.0003427489,0.0004106638,0.00027828225822287486
fp_1571,4.691483119892112e-05,3.7741854388839297e-05,0.0007417278,0.00028547496,0.0002779648680581703
fp_1296,0.00032398219724854866,7.760975366170044e-05,0.00041050112,0.00029884392,0.00027773424782186965
fp_1333,7.846688703833921e-06,1.1460604214548918e-05,0.0007588999,0.00033190308,0.0002775275682016943
fp_1166,6.477830494712228e-05,8.251908569424842e-05,0.00055570516,0.00040352772,0.00027663256918259566
fp_136,0.00017765331994033519,1.9669270250664482e-05,0.000506633,0.0003998605,0.00027595402624180736
fp_42,7.990755406006429e-05,8.692233434531537e-05,0.00053523213,0.0004010908,0.000275788205308865
fp_632,4.4722604556207575e-05,4.137362991124917e-05,0.0008906473,0.0001220479,0.00027469785775444903
fp_215,0.00024573196889521754,3.410557209970217e-05,0.00041666153,0.0004015887,0.0002745219440412614
fp_41,0.0003173559154445207,0.0002928456726811083,0.00025086536,0.00023634192,0.00027435221578150747
fp_305,0.0003160311588926905,0.00024967405894355595,0.00024854514,0.000282272,0.0002741305890832582
fp_201,5.7977227559341735e-05,2.4911016533347542e-05,0.00056116877,0.0004516236,0.00027392015458323096
fp_2018,0.0002306630377368876,5.3560819079662584e-05,0.00075524003,5.6050805e-05,0.00027387867418409264
fp_562,0.0007872367779949435,0.0001127751986387363,0.00012167789,6.906637e-05,0.00027268906011304183
fp_565,6.395714557778092e-05,2.7342892468698234e-05,0.0006665518,0.00033262224,0.00027261852243293445
fp_214,0.00011565333592417327,2.2620456414881882e-05,0.00046476524,0.00048637335,0.00027235309482727534
fp_916,0.0002037517216552938,0.00013918181803933616,0.00041481215,0.00033092083,0.0002721666293038261
fp_1009,0.0004982631526059993,0.00017512787420218427,0.00020519507,0.00020694341,0.00027138237783574774
fp_1502,0.00011041374156864156,1.8996695876348283e-05,0.0006532437,0.0002984612,0.0002702788316870158
fp_855,0.00020576296399842198,0.00016465542200300314,0.00047072154,0.00023981101,0.0002702377338552164
fp_281,0.000278032130205856,0.0001587209502712016,0.00046449545,0.0001795162,0.00027019118043688465
fp_1485,9.455747327421169e-05,4.938054447283425e-05,0.00047684016,0.00045712464,0.00026947570317859237
fp_746,0.00013839970733808612,0.0001037368216209024,0.00042944853,0.00040431606,0.0002689752784817138
fp_1668,0.0002009890858629863,5.9330114235781455e-05,0.0005270818,0.00028840988,0.0002689527144507207
fp_200,0.0001172026107529422,8.456769527152093e-05,0.0006778792,0.00019351377,0.0002682908192613966
fp_237,0.00033864702142101635,0.00015478742580532685,0.00035246028,0.00022574143,0.00026790903945552314
fp_1920,0.00019758932090828142,7.40926306842784e-05,0.00043266622,0.00036632258,0.00026766768697436777
fp_1488,3.3788317809113115e-05,0.0002674525694612747,0.00034113886,0.00042765614,0.00026750897139103257
fp_1365,0.00021350064650009186,6.941760530433026e-05,0.00036018473,0.00042508967,0.000267048163452505
fp_1444,0.00011259183637153397,4.583371966922012e-05,0.000574665,0.00033277998,0.00026646764058652647
fp_796,0.0002677465053263227,0.00015548342961672502,0.0003333309,0.0003075798,0.000266035158959485
fp_634,0.00039079375278332115,0.0001010378518427219,0.00034631242,0.00022315545,0.00026532486849511377
fp_718,0.0002114929338607539,0.00022385603590449694,0.00033592596,0.00028993675,0.0002653029201604103
fp_1569,0.00013511626743618302,8.8042026992037e-05,0.00031708492,0.0005199717,0.0002650537325185924
fp_1652,0.000759008136544615,1.7087283374899173e-06,0.00029911252,0.0,0.0002649573467313482
fp_1291,0.00037395920227871964,0.00010476010018188843,0.0002976628,0.00027901158,0.0002638484219224334
fp_1262,0.00023987123419055256,5.000269479542842e-05,0.00042860524,0.00033485386,0.0002633332577509465
fp_44,5.256116603614711e-05,1.1669609516673796e-05,0.0006215731,0.00036551204,0.00026282898501935894
fp_1773,0.00012777412473871546,8.388651150514426e-05,0.0004905037,0.00034869355,0.0002627144646550255
fp_861,0.0008588452430183557,9.297363589873999e-05,0.0,9.8414355e-05,0.00026255830855599545
fp_1459,0.00042959522200255513,0.00015948978417464,0.00028291627,0.00017559786,0.0002618997837181093
fp_216,0.0003744865124545271,0.0002105909816103368,0.00026485053,0.00019690943,0.00026170936413890593
fp_1681,0.0006005703293379236,8.618092387865727e-05,0.00015504772,0.00020440137,0.0002615500844288751
fp_1594,0.0003355446216445525,7.603550790069112e-05,0.0003676833,0.00026513767,0.0002611002751556379
fp_1765,0.0003346699062050252,0.00016305800951993985,0.0002822386,0.00026432236,0.0002610722146547032
fp_277,6.200499560269142e-05,3.087040393389543e-05,0.0005650306,0.0003857495,0.00026091387865672435
fp_474,0.00011699950142902742,7.244041699129027e-05,0.00036361406,0.00048495329,0.0002595018161328144
fp_1632,0.0002473850515768161,0.00011779719704387778,0.0,0.0006727901,0.0002594930885188294
fp_945,0.000180666106927166,4.1049520799222676e-05,0.00059668097,0.00021828545,0.0002591705121505627
fp_349,0.0003749469642022255,7.231198720785104e-05,0.00023581929,0.00035303042,0.0002590271655440756
fp_412,0.0003576060264319446,0.00013674251986987412,0.00031903826,0.00022185202,0.0002588097065274751
fp_864,5.752273059639552e-05,0.00010303100308386544,0.0004035436,0.00047085332,0.0002587376677784728
fp_1012,5.4443778224856966e-05,7.46664390067932e-05,0.00047479165,0.00042604195,0.0002574859556968669
fp_1517,7.629301347174853e-05,3.3450965787613044e-06,0.00023521752,0.0007137489,0.00025715113679658323
fp_225,0.0003198874600118463,6.490732361845103e-05,0.00032608482,0.0003148789,0.0002564396279260704
fp_1785,4.50424396768372e-05,7.0757701704606064e-06,0.0003548982,0.0006146983,0.00025542866973091204
fp_1209,0.0006538139658317558,9.872341063975207e-05,0.0,0.00026781924,0.00025508915399915805
fp_1676,4.8079301976321713e-05,0.00011059351223263843,0.0,0.0008602,0.00025471819668261846
fp_1649,0.00022335514092416568,6.446557619699496e-05,0.0005377804,0.00019280895,0.0002546025173591131
fp_492,3.2936798837826696e-05,4.6234304952971e-06,0.0005120573,0.00046635565,0.0002539932877183907
fp_737,5.813320061674087e-05,1.7238968125874667e-05,0.000354191,0.00058449793,0.00025351527436741903
fp_1599,0.0002675963632216154,0.00011573021714680385,0.00038632876,0.00024432575,0.00025349527285258965
fp_625,3.827629615673079e-05,1.543570610300266e-05,0.00038384533,0.00057607755,0.00025340872049030343
fp_1648,0.0001293588755721999,0.0001778171725135601,0.00039026892,0.00031534818,0.000253198287428989
fp_490,0.0001084632139603788,0.00010798846402640947,0.0005072309,0.0002887699,0.00025311312510850717
fp_1342,6.423684725791618e-05,2.1482657319648133e-05,0.00048159374,0.00044473697,0.0002530125548242336
fp_1021,1.3453723190948353e-05,1.5154935530722087e-05,0.0007806784,0.00020025486,0.00025238548208097924
fp_1647,0.0004673728036020656,0.00021821920367840475,0.0,0.00032390663,0.00025237465886565705
fp_567,0.0008938564527155894,1.309877525708921e-05,0.0,0.00010111061,0.00025201645872316317
fp_770,0.0001996598868809808,0.00010894081036593864,0.00016174171,0.000535746,0.0002515221001346547
fp_752,0.000119737858706213,0.00026149127990427053,0.00035598295,0.00026774599,0.000251239518263277
fp_212,0.00014562454055511975,0.00016823129203375495,0.0003163731,0.00037361306,0.0002509604986191301
fp_1047,3.304635967745671e-05,1.942262478694086e-05,0.0004105899,0.0005402714,0.0002508325748104206
fp_850,0.00011356177790756698,4.0924936708156234e-05,0.00043531854,0.00041078322,0.00025014711788046504
fp_1570,0.00018924037999563752,3.2406006649950746e-05,0.00032459505,0.00045367138,0.0002499782047769621
fp_289,0.00018240175937184102,0.0001188477740913574,0.00037056836,0.0003259842,0.0002494505253946231
fp_527,0.0003857572855755424,4.556884527281098e-05,0.0002689041,0.00029697473,0.0002493012435096255
fp_1391,0.0004953367970770866,0.0002100896926458741,0.00014691327,0.0001433631,0.0002489257140022351
fp_1590,0.00016226881195052217,7.986842471848807e-05,0.0005352228,0.00021764029,0.00024875008676534117
fp_1598,9.880019593870115e-05,8.324779957783582e-05,0.00058834994,0.00022339888,0.0002484492033281062
fp_781,0.00019762018772896998,4.003183461776995e-05,0.00047591026,0.0002716854,0.00024631191853011897
fp_721,0.0002419614578933104,0.00021563855139533346,0.00024784773,0.00027929395,0.00024618542081117757
fp_687,0.00031239747517469,0.00011749712681067096,0.00028041677,0.0002739657,0.00024606927072478354
