SMILES,SMILES_state,NLL,pIC50,logS,QED,SA
Cc1cc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)cc2C(N)=O)ccn1,1,14.68,7.122218608856201,-4.273388385772705,0.7295219828181183,3.2310412878504824
N#CC1CCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)CC1,1,16.33,7.520997047424316,-3.848031520843506,0.7174913459341026,2.9419548436351963
Cc1ccc(S(=O)(=O)c2cccnc2OCCCOc2cccc(Nc3cccn4nc(Nc5ccc(OCCN6CCCC6)cc5)nc34)c2)cc1,1,33.13,6.434378147125244,-5.539633750915527,0.09956565945234332,3.0673013261792024
CC(C)N1Cc2ccc(Nc3nn(C4CCCCC4C#N)c4cc[nH]c(=O)c34)cc2C1,1,13.57,6.420024871826172,-4.45636510848999,0.6559116288981756,3.892074879108792
COc1c(Nc2csc3cc[nH]c(=O)c23)cccc1-c1nc(C2CCC(C(=O)N3CCC(O)CC3)CC2)n2c(Cl)c[nH]c(=N)c12,1,35.23,6.3621978759765625,-6.022169589996338,0.16704269940465238,3.763829999240926
COCCOc1ccc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)cc1,1,16.29,7.623241424560547,-4.020654201507568,0.3212685525315037,3.1253835440385487
CC(C)N(C(=O)c1cc2c(-c3cnn(C)c3)cc(N3CCOCC3)nc2n1CC(O)CO)C(C)C,1,30.7,7.735776424407959,-2.627366065979004,0.5025434014558223,3.5263738347396156
CC(=O)Nc1ccc(-c2ncnc(Nc3cncc(C)c3)n2)cc1,1,20.27,5.765226364135742,-4.184433460235596,0.7675396485757519,2.248042168538513
CCC1CN(c2cc(F)cc(-c3cnn4ccccc34)n2)CCN1,1,26.79,7.065342426300049,-3.508129119873047,0.8041680545182348,3.2509422485357504
COc1cc(-c2nc3c(C(N)=O)cccc3n2CC(C)C)cc(OC)c1OC,1,20.88,6.387274265289307,-4.898261547088623,0.6746550102177095,2.336421530676649
Cc1cnc(N(C)C)c(C(=O)Nc2ccc(S(=O)(=O)N(C)Cc3ccccc3)cc2)c1,1,24.88,6.5330305099487305,-4.629522800445557,0.6102401421579905,2.216485993405616
CN(c1ccc(-c2ccnc3c(N)ncc(C(N)=O)c23)c(CO)c1)S(C)(=O)=O,1,25.38,6.313232421875,-2.860461711883545,0.5731073544265205,2.832994791626227
Cc1cc(O)ccc1NC1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CC1,1,18.7,7.384693145751953,-5.380528450012207,0.38157251535325915,3.0906291693460943
COCCOc1ccc(Nc2nc(N3CCC(C(N)=O)CC3)nc3cn[nH]c(=O)c23)cc1,1,17.27,7.183157444000244,-3.572622299194336,0.4399462567685084,2.6224886654728596
N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1OC1CCN(C(=O)CO)CC1,1,11.34,4.829708099365234,-4.174535274505615,0.4111515947583877,2.9861558249300586
COc1ccc(Nc2nc3c(-c4cc(CO)ccc4OC)cccn3n2)cn1,1,19.69,7.07973051071167,-4.105055809020996,0.5332804097297633,2.5131152369703553
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(C(=O)CO)CC1,1,15.76,7.294571876525879,-3.0517172813415527,0.5958578834503944,3.357989707846013
N#CCC1CCCC2(CCNCC3(CO2)Nc2sccc23)C1,1,40.62,6.551727771759033,-4.149507522583008,0.8348185071732369,5.346670881300036
Cc1c(N2C(=O)c3ccc(Nc4cc(Cl)cc(Cl)c4)cc3C2=O)[nH]c2c1c(=O)n(C)c(=O)n2C1CC1,1,39.31,5.980681896209717,-6.3904547691345215,0.38183355431716315,3.082673193379387
N#CCNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,1,9.49,7.823879241943359,-2.973027229309082,0.5675093892993418,3.275845202838087
N#CC1CCc2[nH]c3cc(C(=O)N4CCOCC4)ccc3c21,1,22.99,6.466116428375244,-2.8740334510803223,0.8765022767974164,3.117232918490731
CC(=O)N1CCN(C(=O)C(=O)c2c[nH]c3c(Nc4ccccc4OC(F)F)ncnc23)CC1,1,25.35,6.535809516906738,-3.39595627784729,0.4290675889720103,2.7684251645048192
Nc1nc2c3cc[nH]c3ncn2n1,1,15.11,6.216085433959961,-2.2941436767578125,0.5090197658787697,2.933508575919756
N=Cc1cc(-c2cccc3[nH]ccc23)ccc1O,1,21.44,6.303579330444336,-4.342895984649658,0.5854502312964082,2.490120751435702
Cc1nnc2cccc(-c3cccc(S(C)(=O)=O)c3)n12,1,23.24,5.64304780960083,-3.0936849117279053,0.7238349208306647,2.3614778833035253
Cc1ccc(C(=O)N(C)Cc2nc3[nH]ccc3c3cccn23)o1,1,32.79,6.706516265869141,-3.686340093612671,0.6324688243721099,2.820095717029778
O=c1[nH]ncc2nc(-c3ccccc3)c3c4ccccc4[nH]c3c12,1,18.66,6.258232593536377,-5.938295841217041,0.49624662012206494,2.4278986761460306
COc1cccc(C(=O)Nc2cnc(C)c(-c3cncc(NC4CC(n5cc(C)nn5)C(O)C(C)(C)O4)c3)c2C)c1,1,41.84,6.387564659118652,-5.176354885101318,0.3007860587896241,4.332411091506175
CCC(O)Cn1cc(-c2cn3nccc3c(-c3cnn(C(CC)CC)c3)n2)cn1,1,15.41,6.864664554595947,-4.273773193359375,0.4943512952006375,3.5851822649150975
O=C(NO)c1cc(F)c(N2CC3CCC2CN3CC2CCC2)cc1F,1,30.67,6.201024532318115,-3.1221141815185547,0.6465877803139425,4.117124600894828
Cc1cnc(Nc2ccc(OCC(O)CNc3ncc4ccn(CCO)c4n3)cc2)nc1-c1cnn(C(C)C)c1,1,32.95,7.41689920425415,-4.2504143714904785,0.18403736423630054,3.5098864765655637
Cc1c(C)n(C)c2cc(Nc3nccc(-c4ccc(N5CCC(N(C)C)CC5)c(C#N)c4)n3)ccc12,1,24.77,5.869889736175537,-5.843135356903076,0.4133106515080642,2.786660729372805
Cc1c(-c2cccc3[nH]c4cc(NC(=O)OC(C)(C)C)ncc4c23)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,1,25.59,5.53679895401001,-7.221271514892578,0.2662489460027452,3.006709244272379
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3COCCC3C#N)c3cc[nH]c(=O)c23)cc1,1,13.07,6.730104923248291,-3.5929315090179443,0.615592956676311,3.840873186264636
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccncc2)n1,1,14.15,7.526097297668457,-3.931525230407715,0.9005364456051554,3.624416755033227
Cc1cccc(Nc2nn(C3CCC(N)CC3(C)C)c3cc[nH]c(=O)c23)c1,1,22.22,5.706084251403809,-4.596468925476074,0.6575279982629776,3.8543145007616033
CC(C)(C)OC(=O)N1CCC(c2ccc(Nc3nc4c(-c5cnn(-c6ccc(F)cc6)c5)cccn4n3)cc2)CC1,1,10.73,6.021120071411133,-6.052355766296387,0.2645133428127374,2.789717516982236
CCC(CC)n1cc(-c2cn3nccc3c(-c3cnn(C(=O)NC(C)C)c3)n2)cn1,1,22.7,7.188141345977783,-4.12029504776001,0.5256846868949068,3.256158919616018
CN1CCC(C(=O)N2Nc3ccnc(n3)Nc3cc(-c4ncnc5[nH]ccc45)ccc32)CC1,1,36.06,7.256368637084961,-4.05872106552124,0.4345379367978943,4.040162306889421
O=C(CCCCCC=CC1CC(O)C(F)C1)NO,1,27.03,5.6088128089904785,-2.6358349323272705,0.2837098894140054,3.9284261832152474
N#CCC(=O)N1CCCC(Nc2ncc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C1,1,16.68,7.2319464683532715,-4.083529949188232,0.6600264357600583,2.9663475421591574
CCCc1ccnc2ccn(-c3ccnc(N4CCC(C)(N)CC4)n3)c12,1,29.93,6.278396129608154,-3.451096534729004,0.7826610021808227,2.999302720232892
CCOC(=O)Cn1cc(Nc2ncc3ccn(CC(CC)C(C)C)c3n2)cn1,1,11.6,6.2151665687561035,-4.136713027954102,0.5671623085262824,3.3197150946472593
CC(C)(O)CNC(=O)Cc1nc2cnc3sccc3c2n1C1CCC(CC#N)CC1,1,19.82,7.434236526489258,-4.31315279006958,0.6263236146939876,3.110368693371676
C=CC(=O)NCc1cccc(-c2ccnc(Nc3ccc(-n4cccc4C=NO)c(F)c3)n2)c1,1,26.63,6.260982036590576,-5.463761806488037,0.1575159001957941,2.8145388632236443
O=S(=O)(Nc1ccccc1)c1ccc(C2CCCCC2)cc1,1,17.87,5.4695940017700195,-5.243949890136719,0.900355414953674,1.7059156648790648
c1ccc(-c2c[nH]c3c2cnc2[nH]ccc23)cc1,1,17.11,6.502000331878662,-4.195857524871826,0.5168542345269505,2.4126410670175567
CC(O)(C#Cc1cc2c(cc1F)OCCc1c(C3CC3)c(C(N)=O)nn1-2)c1ncco1,1,25.32,6.833420276641846,-3.8984782695770264,0.6251617191438659,4.072994572930244
CN1CCN(c2ccc(Nc3nc4c(-c5ccccc5F)cccn4n3)cc2)CC1,1,14.21,7.4692864418029785,-4.281059741973877,0.5585435809363131,2.329372109661268
CC1CCCC(C#N)C1n1cc(C(N)=O)c(Nc2ccc(C(C)N(C)C)cc2)n1,1,21.43,7.525872230529785,-4.302008152008057,0.7750342309735305,4.104717619832636
COc1cc2ncnc(Sc3nnc(Nc4ccc5c(c4)NC(=O)C5)s3)c2cc1OC,1,31.52,6.646132469177246,-5.379118919372559,0.420892158060595,2.73887139591009
COc1cccc(CNc2[nH]cc3cc(-c4cc(F)c(O)cc4CC(F)(F)F)ncc23)c1,1,30.57,6.886104583740234,-6.4666595458984375,0.3282402813988064,3.0498617423959367
CN(C(=O)c1ccc(-c2cccc3nc(NC(=O)C4CC4)nn23)s1)C1CCCc2cccnc21,1,30.2,6.557601451873779,-5.279894828796387,0.46617784689286246,3.3914041005480255
CCC(CC)n1cc(-c2nc(-c3cnn(CCO)c3)cn3nccc23)cn1,1,13.99,6.9472150802612305,-3.578047275543213,0.544171818175053,3.082357322784766
N#Cc1cnc(N2CCC3(CCC(Nc4ncnc(N)n4)CC3)CC2)c(Cl)c1,1,20.56,6.361907482147217,-4.067164897918701,0.8096592532433838,3.4052952309666367
CN(c1ncnc2[nH]ccc12)C1CCN(Cc2cccc(F)c2)CC1,1,19.75,6.060600280761719,-3.2712581157684326,0.7929382906775323,2.4407776850702163
CCCS(=O)(=O)NC1CC(N(C)c2ncnc3[nH]ccc23)C1,1,15.39,5.857645034790039,-2.4127886295318604,0.8348104206667458,2.9421422726974757
NS(=O)(=O)C1CCC(c2n[nH]c3cnc4[nH]ccc4c23)CC1,1,28.57,7.458799839019775,-2.5501930713653564,0.6666043528780705,3.138945335208735
Cc1cnc(Nc2ccc(F)cc2)nc1N1CCC(C2CC2C(=O)O)CC1,1,17.59,7.311455249786377,-3.9512815475463867,0.8372134194330842,3.208120226614697
Cc1cnc(Nc2ccc(N3CCC(c4nn[nH]n4)CC3)nc2)nc1-c1ccc2[nH]ccc2c1,1,24.49,7.765739917755127,-4.351039409637451,0.36589302325906525,2.8983363094831844
CC1(C#N)CCCN(C(=O)Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1,1,23.29,6.589485168457031,-4.565813064575195,0.6519299675822606,3.30821662040913
N#CCC1CCN(c2ncnc3[nH]ccc23)CC1C#N,1,16.23,8.428330421447754,-3.144779682159424,0.8948093646264297,3.819190317841475
CC(C)(C)CN1Cc2ccc(Nc3nn(C4CCCCC4C#N)c4cc[nH]c(=O)c34)cc2C1,1,15.29,6.099471569061279,-5.463000774383545,0.5853280172789697,3.9666848776286185
N#CCC(=O)N1CCC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)C(F)(F)C1,1,12.97,5.580668926239014,-4.953633785247803,0.3990358221356648,3.8345105299098377
CCS(=O)(=O)N1CCC2(CCC(N(C)c3ncnc4[nH]ccc34)C2)CC1,1,22.11,6.91514778137207,-3.08105731010437,0.8845339599170325,3.9721173360840822
Cn1cc(Nc2nc(Nc3cnn(Cc4ccccc4)c3)ncc2Cl)cn1,1,18.22,7.142219543457031,-4.436952114105225,0.5313029601423974,2.459277276346299
C=CCOC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,1,17.5,7.157548904418945,-4.098376750946045,0.6784943608210375,3.090485616448598
CCc1cccc(Nc2ncc3ccn(-c4cccc(Nc5ccccc5C(N)=O)c4)c3n2)c1,1,23.44,7.348212718963623,-6.341572284698486,0.30239172924703167,2.4443992742411975
CNc1[nH]cc2cc(Nc3ccccc3)cc(O)c12,1,24.64,5.648319244384766,-4.5796122550964355,0.5758542219971721,2.585314677790251
CCn1cc(Nc2nccc(-c3ccc(OC4CCOCC4)c(C#N)c3)n2)cn1,1,16.33,6.292092323303223,-4.689203262329102,0.68731845565974,2.6831002156388717
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CC(O)C2)CC1,1,13.9,7.443065643310547,-2.682878255844116,0.8021785773938411,2.9541091522666125
CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4OC(C)(C)C(O)C(C)C4(C)C3(F)C(O)CC21C,1,30.41,6.163139343261719,-4.41605281829834,0.5278416712013045,5.185284425325605
CN1CCc2cc(Nc3cc(-c4cnn(C5(CC#N)CC(C#N)C5)n4)c4cccnc4n3)ccc21,1,20.42,6.646876811981201,-4.621788501739502,0.4703037798241812,3.5223757535737903
CC1=NN(c2c(F)cc(C3CC3C#N)cc2F)CC12C(=N)NC(C)(C)C2=N,1,30.22,6.637470722198486,-3.9296648502349854,0.7455571002017649,5.480280906945939
Cn1cc(-c2cc3ccccc3n2C)cc1NC(=O)c1ccccc1,1,24.18,5.561339855194092,-4.595479488372803,0.5929529168672492,2.296558928484334
Nc1ccc(-c2cccnc2)cc1NC(=O)CCCCC(=O)NO,1,17.5,5.864341735839844,-4.02918004989624,0.2692309081601043,2.147564478198163
CCCS(=O)(=O)N1CCCc2cc(N(CC3CC3)C(=O)C3CC3c3ccc(S(=O)(=O)Nc4ccccn4)cc3)ccc21,1,35.3,7.2013773918151855,-5.667071342468262,0.3303518691247281,3.6557398573161732
CCN(CC)c1cc(C)nc2ncc(-c3ccc(-c4cnn(C)c4)cc3)n12,1,24.22,6.208551406860352,-4.246253490447998,0.5406550972449954,2.8087695182815775
COCCN(CCOC)C(=O)C1CCCN(Cc2ccc(NC(c3cccnc3)c3cnccn3)cc2)C1,1,28.84,6.527445316314697,-3.017014503479004,0.3681249869962918,3.4410310929643604
CC(O)Cn1c(=O)c(-c2ccccc2Cl)nc2nc(NC(=O)C3CC3)ncc21,1,24.45,6.443082809448242,-4.255807399749756,0.6803718232271876,3.0794218581855715
COc1ccc(C(F)(F)F)cc1-c1ncnc2[nH]ccc12,1,17.33,6.518535137176514,-4.347270965576172,0.7842710701302003,2.355947140640774
c1cc2nc(n1)Nc1ccc(OCCCN3CCNCC3)cc1CN2,1,19.46,6.609508991241455,-2.6923696994781494,0.7170238750216789,3.6375828196346367
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(Cc3c(F)cc(C#N)cc3F)CC2)C1,1,17.09,7.650331020355225,-4.787644863128662,0.41940476559436646,3.3699812738734156
O=C1NCCC12CCN(c1nc(Nc3ccc(N4CCOCC4)cc3)ncc1C(F)(F)F)CC2,1,17.27,7.189712047576904,-3.678150177001953,0.7015313349426338,3.315836596623379
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCC(C#N)C2)CC1,1,17.46,7.416665554046631,-3.448465585708618,0.8211181215516865,3.5436994617358675
C=CCC1(CC#N)CCC(=O)N(C)C1=O,1,29.04,5.524927139282227,-2.315678596496582,0.5152742594229107,3.753750420492505
CC(C)CN1CCC(NC(=O)Cc2nc3cnc4[nH]ccc4c3n2C2CCC(CC#N)CC2)CC1,1,16.24,8.581308364868164,-3.8270392417907715,0.5292434585974333,3.053188548699458
Cc1cnc(Nc2ccc(N3CCC(CC#N)C3)c(F)c2)nc1Nc1ccc(N2CCN(C)CC2)cc1,1,16.06,8.013032913208008,-5.280707836151123,0.4739251317349103,3.1510435094283435
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)C=CCN(N)C1,1,26.71,7.237507343292236,-3.1212756633758545,0.42236105558403303,4.080974627638903
Cc1ccc(C(C)Nc2cn3ccnc3c(Nc3ccc4c(c3)CCN(CC(=O)N(C)C)CC4)n2)o1,1,27.42,6.958339691162109,-4.310960292816162,0.4066128327650418,3.397464213243005
CC=Cc1ncnc(N)c1NC(=O)C(=O)CCCCCCCCCCC,1,39.91,5.970964431762695,-5.512927532196045,0.397924343131364,2.812603356692321
Cc1cnc2oc3cc(C(F)(F)F)ccc3c2c1-c1c(C(N)=O)ccc(-n2c(=O)[nH]c3c(F)cccc3c2=O)c1C,1,26.11,5.928948879241943,-7.222579479217529,0.2753014790477186,3.1863104281059105
CNC(=O)c1cn(C2(CC#N)CCN(C(=O)OC(C)C)C2)nc1Nc1ccnc(F)c1,1,17.03,7.332563877105713,-3.8678956031799316,0.6754675164012787,3.8359946099421505
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCC(O)C5)cc4)nc23)cc1,1,20.12,8.842244148254395,-4.608309745788574,0.48287082696154776,2.910095248097905
OCC(O)Cn1cc(-c2cnc3[nH]cc(-c4cnn(C5CCCC5F)c4)c3n2)cn1,1,27.44,7.145828723907471,-3.444850206375122,0.4472635929465962,4.156040386778499
COC1CCCN(c2ccnc(-n3ccc4c(NC(=O)C(C)(C)C)cccc43)n2)C1,1,23.15,6.731021404266357,-3.704442024230957,0.7071942537131631,3.13664787288832
FC(F)(F)c1cccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1,1,15.45,6.766693115234375,-5.39078426361084,0.49248353510004805,2.982662892154636
NC(=O)c1cnn2c(-c3ccc(C(=O)N4CC[S+]([O-])CC4)cc3)ccnc12,1,22.59,6.925429344177246,-2.864009141921997,0.6683580714492676,3.0938204673325265
C#CCN1CN(c2cccc(OC)c2)C=CC1c1c[nH]c2ccccc12,1,24.13,5.791316986083984,-4.712026596069336,0.7224589451041572,3.424638025970064
CN1CN(C2CCN(C(=O)CC#N)CC2)c2c(cnc3[nH]ccc23)C1=O,1,19.04,7.490460395812988,-2.7327044010162354,0.8791436454869234,3.1340874936216645
COC(=O)CCCOCCn1cc(-c2ncnc3[nH]ccc23)cn1,1,24.51,6.699826717376709,-2.802379846572876,0.4999566183405371,2.660433463330678
N#CCC1(n2cc(C(N)=O)c(=Nc3ccc(F)cc3)[nH]2)CCN(C(=O)OCC2CC2)CC1,1,15.71,6.557215690612793,-4.655357837677002,0.7148179493274326,3.424747896242091
N#CC1CCCCC1n1nc(Nc2ccc(C(=O)N3CCCC(CO)C3)cc2)c2c(=O)[nH]ccc21,1,20.52,5.790923595428467,-4.615342140197754,0.5188392380959068,3.915822565633377
C[S+]([O-])c1ccc(-c2cccn3nc(Nc4ccc(C5CCN(C(=O)C6CCCN6)CC5)cc4)nc23)cc1,1,23.56,7.635354995727539,-3.1388471126556396,0.3616302138523749,3.8303138372471057
CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CC1,1,11.61,7.576645851135254,-4.628166198730469,0.7297104298450534,3.0274241549833505
CCCCCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,1,21.43,5.608478546142578,-6.6736345291137695,0.32131532516122596,2.464063703602397
CC1(c2ccc(Nc3nn(C(CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)CCCC1(F)F,1,15.42,6.3676862716674805,-5.832226753234863,0.5398569127730931,4.230431172007776
Cc1c(NC(=O)C2CC2)cccc1-c1ncnc2[nH]ccc12,1,14.05,6.507574558258057,-3.6007490158081055,0.7779008600357388,2.311822258285659
Fc1ccc(CNc2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3F)c2F)c(F)c1,1,23.66,6.914826393127441,-4.280676364898682,0.4892111655404165,2.7714551397124048
CC(C)COC(=O)N1CCC(C#N)C(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,1,14.83,7.12589693069458,-4.476234436035156,0.7281812699667687,3.6804869793680846
NC(=O)C12CC3CC(C1)C(Nc1cc(Cl)cc4cncnc14)C(C3)C2,1,25.42,6.940356731414795,-4.1894755363464355,0.8829537900990674,4.67436797948451
CCNC(=O)c1cnc(Nc2cnn(CC)c2)cc1C,1,21.77,6.800926685333252,-2.9150853157043457,0.8747752772390751,2.3823806305562716
Cc1cc(C)nc(Nc2ccnc(-n3cnc4c(=O)[nH]cnc43)c2F)c1,1,26.63,6.760813236236572,-4.32105827331543,0.5876479448960517,3.0034640008981714
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)CC2(C)CC(C)(O)C2)C1,1,22.25,7.018393039703369,-3.0191094875335693,0.7813481129453598,3.5323533590982965
Cn1c(Cc2c[nH]c3ccccc23)nnc1SCC(=O)c1ccc(Nc2nn[nH]c2C(N)=O)cc1,1,36.1,6.100480079650879,-4.317368030548096,0.1823051792242155,2.890557931791612
CN(c1ncnc2[nH]ccc12)C1CCC(COc2ncc(-c3ccc(=O)[nH]c3)cn2)CC1,1,21.99,7.6036458015441895,-4.916116714477539,0.4820252886710053,3.0264406294663138
NC1CC12CC(S(=O)(=O)c1ccc(F)c(F)c1)CN2C(=O)C(F)(F)F,1,29.24,6.369685173034668,-2.773024320602417,0.617085072748039,4.482679502189157
OC(c1ccc(F)cc1)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,1,16.15,7.578719139099121,-4.418034553527832,0.5794522554404282,3.399581320975491
CCCCCn1cc(Nc2ncc(C(N)=O)c(NCc3cc(F)ccc3OC)n2)cn1,1,22.27,8.454092025756836,-4.52180290222168,0.40083479266776534,2.516073109196803
COc1ccc(-c2cc(Nc3ccnc(F)c3)nc(NC3CCCNC3)c2F)c(F)c1,1,26.92,7.486494064331055,-4.542166709899902,0.5022930050425247,3.2716579413324727
Cc1c(N2CCN(C)CC2)nc(Nc2ccc(N3CCNC(C)C3)cc2)c2c(=O)[nH]ncc12,1,29.13,6.929502487182617,-3.2589914798736572,0.557660270458232,3.343256181094806
CN1CCC(CNc2cnc3cc(-c4ccc(Cl)c(Cl)c4)cc(C(N)=O)c3n2)CC1,1,21.26,6.8782572746276855,-4.110972881317139,0.6074088623312431,2.5916461594350224
COc1ncccc1-c1cc2c(ncc3c2cnn3C(CC#N)C2CC2)[nH]1,1,24.2,7.12989616394043,-4.872885227203369,0.5848554289796527,3.5978414587928835
Cc1cn(-c2ccc(N(C)S(C)(=O)=O)cc2)c2c1ccc1c2ccc(=O)n1C(CO)CO,1,36.18,6.139474391937256,-3.5126888751983643,0.4637291898951948,2.93471471442391
CC(C)(C)c1ccc2c(c1)[nH]c1c(C(N)=O)c(N)c(C#N)c(-c3cccc(Cl)c3)c12,1,35.67,6.441502571105957,-7.359183311462402,0.3755029744467433,2.7581997363029185
N#CCC1(n2ncc(-c3nc(-c4cn[nH]c4)cc4ncccc34)n2)CC(C#N)C1,1,18.08,6.980057239532471,-4.175166606903076,0.5743701453696188,3.639868767675072
CC(=O)Nc1ccc(OCCCN2CCC(Cc3ccccc3)CC2)cc1,1,18.46,5.65404748916626,-4.381150245666504,0.7055739873600835,1.8514048323346124
N#CC1(c2ccc(Nc3nn(C(CN4CCOCC4)C4CC4)c4cc[nH]c(=O)c34)cc2)CC1,1,25.92,6.27464485168457,-4.249107360839844,0.5801487360457679,3.7029821729976398
CN1CC(N2C(=O)c3cc(Nc4ccn(C5CCCCC5C#N)n4)ccc3S2(=O)=O)CCC1=O,1,22.42,6.927579402923584,-4.490518569946289,0.7092619819432908,4.2299405996463495
CN1CCC(C2CCN(c3nc(-c4ccc(CNc5ccc(F)cc5)cc4)nn3C)CC2)CC1,1,29.74,5.917735576629639,-4.089053630828857,0.5707646695241929,2.5694202532621766
Cn1ccc(C2CC2C(=O)Nc2ccc(F)c(C(N)=O)c2F)n1,1,20.69,6.3878493309021,-3.078287124633789,0.8951369665859639,3.3626439278603986
CCOc1cc(CC)cc(-c2cc3c(c(C(N)=O)c2)Nc2cccc(c2)OCCN3)c1,1,28.33,6.852055072784424,-5.858901023864746,0.546201142174306,4.094178468610692
COC1CCN(C(=O)c2ccc3[nH]nc(N)c3c2)CC1,1,16.34,6.033935546875,-2.5421500205993652,0.8665262638795204,2.2924404917477137
COCCNc1c(-c2cnn(C(CC#N)C3CC3)c2)cnc2ccsc12,1,28.19,6.889814853668213,-3.6168203353881836,0.607146045228613,3.549439021921481
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2nnnn2C2CCOCC2)n1,1,20.63,7.273231029510498,-3.901196241378784,0.30216317033631485,3.2746247718979555
N#Cc1cc(-c2ncnc(Nc3ccc(C(=O)NCCO)nc3)n2)ccc1OC1CCN(C(=O)CCO)CC1F,1,23.23,4.998494625091553,-3.6301238536834717,0.281714875697117,3.806087593223194
O=C([O-])c1cc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)ccc1O,1,16.25,6.032824516296387,-4.423565864562988,0.5716846040904359,2.632992929278048
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(S(=O)(=O)CC2CCC(C#N)CC2)C1,1,18.97,8.20531177520752,-3.8432273864746094,0.5894868925470483,3.5077511926976293
N#CC1CCOCC1n1nc(Nc2ccc(-c3nccnn3)cc2)c2c(=O)[nH]ccc21,1,19.22,6.042532920837402,-4.068212985992432,0.5198301572531876,4.017595178860899
CS(=O)(=O)c1ccc(Nc2nn(C3CCCCC3C#N)cc2C#N)cc1,1,16.45,7.191380500793457,-4.576632976531982,0.8858074785067619,3.577380520761486
N#CCC1CCC(n2c(CC(=O)Nc3ccc(OCCCCCCCC(=O)NO)cc3)nc3cnc4[nH]ccc4c32)CC1,1,18.42,8.105843544006348,-7.003173828125,0.08068362700468874,3.073003991540995
CC(Nc1nc(Nc2cccc(S(N)(=O)=O)c2)nc(N2CCOCC2)c1F)c1ccc(F)cn1,1,19.16,7.571567058563232,-3.956305742263794,0.4555368398239437,3.211380317188529
Cc1c(-c2ncnc3[nH]ccc23)nc2cnccn12,1,16.51,6.943538665771484,-2.743079900741577,0.560345738676564,2.9247547127552878
Cc1cc(F)ccc1C1CCCN1c1ccn2ncc(C(=O)NC3(C)CC3)c2n1,1,18.7,7.826004505157471,-4.438917636871338,0.7323967646279437,3.266143789813941
CC(c1ccc(Nc2ncc3ccn(-c4cccc(NS(=O)(=O)C(C)(C)C)c4)c3n2)cc1)N(C)C,1,19.09,7.246834754943848,-5.483973503112793,0.3624292045101427,3.1779860472693517
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)c2ccccc2CO)C1,1,19.83,9.184890747070312,-3.3507604598999023,0.6733559423547227,2.933164220947333
CC1CCC(c2cc(F)cnc2N)N1c1ccn2ncc(C(N)=O)c2n1,1,16.23,7.731906414031982,-3.629545211791992,0.738340100893789,3.7895927441545307
COCCn1cc(Nc2ncc(C(N)=O)c(NCc3c(F)cccc3F)n2)cn1,1,12.7,9.124332427978516,-3.4646012783050537,0.5000927106405366,2.6014682986319198
N#CCC1(n2cc(C(N)=O)c(Nc3cccc(F)c3)n2)CCN(C(=O)CC(F)(F)F)CC1,1,14.52,7.880416393280029,-4.360753059387207,0.653700015660758,3.200406672465867
